serial	prewt	an37s1	an37s2	an37s3	an37s4	an37s5	an37s6	an37s7	an37s8	an37s9	an37s10	an37s11	an37s12	an37s13	an37s14	an37s15	an37s16	an37s17	an37s18	an37s19	an37s20	an37s21	an37s22	an37s23	an37s24	an37s25	an37s26	an37s27	an37s28	an37s29	an37s30	an37s31	an37s32	an37s33	an37s34	an37s35	an37s36	an37s37	an37s38	an37s39	an37s40	an37s41	an37s42	an37s43	an37s44	an37s45	an37s46	an37s47	an37s48	an37s49	an37s50	an37s51	an37s52	an37s53	an37s54	an37s55	an37s56	an37s57	an37s58	an37s59	an37s60	an37s61	an37s62	an37s63	an37s64	an37s65	an37s66	an37s67	an37s68	an37s69	an37s70	an37s71	an37s72	an37s73	an37s74	an37s75	an37s76	an37s77	an37s78	an37s79	an37s80	an37s81	an37s82	an37s83	an37s84	an37s85	an37s86	an37s87	an37s88	an37s89	an37s90	an37s91	an37s92	an37s93	an37s94	an37s95	an37s96	an37s97	an37s98	an37s99	an37s100	an37s101	an37s102	an37s103	an37s104	an37s105	an37s106	an37s107
11002	.406	0	0	0	0	.0798	0	0	.0187	0	0	.0198	0	.0593	.03	0	0	.182	0	0	0	0	0	.0093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1525	.2012	.0225	0	0	.0808	0	0	0	0	0	0	0	0	0	0	0	0	0	.015	0	.03	.005	0	0	0	0	0	0	.4845	0	0	0	.0555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0045	0	0	0	0	0
11003	.504	0	0	0	0	0	.0673	0	0	.644	.4463	.0414	0	.1247	0	0	0	.33	0	0	0	0	0	.0035	0	.1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.069	.029	0	0	0	.1561	0	0	0	0	.0365	.0575	0	0	0	0	0	.0138	0	0	0	0	0	0	.039	.0148	.116	0	0	.472	0	.0195	.0033	0	0	0	.0438	.0163	0	0	0	0	0	.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0598	.0038	0	0	0	0	0
11005	.504	.0315	0	0	.0042	.0978	0	0	0	0	.2188	.027	0	.0363	0	0	0	0	0	.1423	0	.1403	0	.0043	0	0	0	0	.0235	0	0	0	0	0	0	0	0	0	0	0	.0388	.096	.0355	.163	0	0	0	0	0	.0355	0	.0765	0	0	0	0	0	0	.0445	0	.0345	0	0	0	0	0	.0567	0	0	.147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0035	0	0	0	0	0
11007	.952	0	0	0	0	.174	0	0	0	0	.1955	.0308	0	.0245	0	0	0	.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0325	.0538	0	0	0	0	0	0	0	.0458	.0345	0	0	0	0	0	0	0	0	0	0	0	0	.0163	0	0	0	0	0	0	.006	0	0	0	0	0	.017	0	0	0	0	0	0	0	.047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0005	0	0	0	0	0
11008	1.404	0	0	0	0	.0195	0	0	0	.135	0	.0165	0	.0095	0	0	0	.1895	0	0	0	0	0	.0125	0	0	0	.0275	0	0	0	0	0	0	0	0	0	0	0	0	0	.2085	0	0	0	.2615	0	0	0	0	0	.1565	0	0	0	0	0	0	0	0	0	0	0	0	0	.0528	.09	0	0	.537	0	.0628	.0305	.0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2538	.0375	0	0	0	0	0
11010	1.404	0	0	0	0	0	0	0	.0415	.1092	.306	.018	0	.1704	0	0	.0394	0	.3053	0	0	0	0	.0085	0	.0625	0	.0278	.0125	0	0	0	0	0	0	0	0	0	0	0	.0993	.0615	0	0	0	0	0	0	0	.0686	0	.0479	0	0	0	0	0	0	.0105	0	0	0	0	0	0	0	.1705	0	0	.1575	.042	.092	0	0	0	0	.064	0	0	0	0	0	.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.022	0	0	0	0	0	0
11011	.978	0	0	0	0	.0035	0	0	.11	.0147	0	.0229	0	.036	0	0	.0584	0	.074	0	0	0	0	.01	0	.0573	0	0	.0125	0	0	0	0	0	0	0	0	0	0	0	.0825	.07	0	0	0	0	0	.0255	0	0	0	0	0	.1731	0	0	0	0	0	0	0	.0238	0	0	.0224	.0225	.6848	0	0	.09	0	0	0	.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1169	.0189	0	0	0	0	0
11012	.978	0	0	.063	0	.059	0	0	.1705	.0575	0	0	0	.0295	0	0	0	.298	.006	0	0	.0125	0	0	0	0	0	0	.0466	0	0	0	0	0	0	0	0	0	0	0	.19	.095	0	.1013	.0244	.131	0	0	.0175	0	0	0	0	0	0	.0228	0	.0335	0	0	0	.085	0	0	0	.0648	0	0	0	.2663	0	.0298	.038	0	0	0	0	0	0	0	0	0	0	.0875	.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1432	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	.3002	0	0	0	.0338	0	0	0	0	0	0	.2125	0	0	0	0	0	0	0	0	0	.0525	0	0	0	0	0	0	0	0	0	0	0	.3623	0	0	.24	0	0	0	.0525	0	0	.1215	0	0	0	0	0	.0005	.0153	0	0	0	.072	0	.014	0	.0185	.116	0	0	.588	0	0	0	0	0	.0133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0227	0	0	0	0	0	0
11014	1.22	0	0	0	0	.0505	.0293	0	0	.0288	0	0	0	.1027	0	0	0	0	.1375	0	0	0	0	.0163	0	0	0	.0118	.0278	0	0	0	0	0	0	0	0	0	0	0	.0625	0	0	.1338	0	0	0	.0216	0	.0176	.0125	.0475	0	.0325	0	0	0	.0218	0	0	0	0	.0153	0	0	0	.3323	0	0	.054	0	.0563	0	.0405	0	0	.0453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	.083	0	0	0	.0615	0	0	.2063	.2678	.052	0	0	0	0	0	.5555	0	0	0	0	0	.0173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.116	0	0	0	0	0	.06	0	0	.0265	.1417	0	0	.0975	0	0	0	.0158	.017	0	0	0	0	0	0	.082	0	0	.2123	0	0	0	.1088	0	0	0	0	0	0	0	0	.0055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2473	.0101	0	0	0	0	0
11019	1.508	0	0	.1565	0	.0458	0	0	0	0	0	.008	0	.0437	0	0	0	.1255	0	0	0	0	0	.0033	0	0	0	0	.0153	0	0	0	0	0	0	0	0	0	0	0	.1275	0	0	0	.11	0	0	0	.1155	0	0	0	0	0	0	0	0	0	.0128	0	.0368	0	0	0	0	0	.2425	0	0	.084	.0118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	.009	.0195	0	.0523	0	0	0	0	.0648	0	0	0	.0325	.056	0	0	0	0	0	0	0	0	0	.0195	0	0	0	0	0	0	0	0	0	0	0	0	.276	0	0	0	0	0	0	.0088	.0077	0	.0513	0	0	0	0	0	0	0	0	.0478	.029	0	0	0	0	.2666	0	0	.5115	0	0	0	.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0533	0	0	0	0	0	0
11023	.254	0	0	0	0	.1098	0	0	0	0	.6885	.0303	0	0	0	0	0	.289	0	0	0	0	0	.0038	0	0	0	0	.0285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0065	.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11024	.254	0	0	0	0	.0428	0	0	0	0	.357	.0133	0	0	0	0	0	.184	0	0	0	.024	0	0	0	0	0	0	.0143	0	0	0	0	0	0	0	0	0	0	0	.029	.11	0	0	0	0	0	0	0	.1315	0	0	0	0	0	0	0	0	.0353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11025	.291	0	0	0	0	.029	0	0	0	.232	0	.024	0	0	.142	0	0	.129	0	0	0	0	0	0	0	.0318	0	0	.0175	0	0	0	0	0	0	0	0	0	0	0	.0938	.0414	.0193	0	0	.112	0	0	0	0	0	0	0	0	0	0	0	0	.0107	0	0	0	.0105	0	0	.1188	0	0	0	.1402	0	0	0	0	0	0	.0788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11029	.398	0	0	0	.0033	.084	.0135	0	.009	0	.2557	.0543	.023	.0455	.0255	0	.034	.0375	.1083	0	0	0	0	.0053	0	0	0	0	.0063	0	0	0	0	0	0	0	0	0	0	0	.152	.0368	0	0	0	0	0	0	.025	0	.0475	0	0	0	0	0	0	.0133	0	0	0	.02	.007	0	0	.0308	.0645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0725	0	0	0	0	0	0
11032	.494	0	0	0	.0254	0	.015	0	.027	0	0	.0818	0	0	0	0	0	.0225	.103	0	0	0	0	0	0	0	0	0	.0063	0	0	0	0	0	0	0	0	0	0	0	0	0	.0705	0	0	0	0	0	0	.0589	.022	.0622	0	0	0	0	.005	.0085	0	0	0	0	.016	0	0	.0433	0	0	0	.0658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.7893	0	0	0	0	0	0	0	0	0	.0473	.0066	0	0	0	0	0
11033	.494	0	0	0	.0216	.099	0	0	0	.04	0	0	0	.0123	0	0	0	.2058	0	0	0	0	0	.0163	0	0	0	0	.0128	0	0	0	0	0	0	0	0	0	0	0	.186	.0432	0	0	0	0	0	0	.0113	.0554	.0065	.0584	0	.0805	0	0	0	0	.0055	.0068	0	0	.0088	0	0	0	.3386	0	0	.1313	0	.0293	0	.2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11035	.494	0	.0333	0	0	.1113	0	0	0	.015	0	.0018	0	.0692	0	0	0	.1758	0	0	0	0	0	.0263	0	0	0	0	.0123	0	0	0	0	0	0	0	0	0	0	0	.216	0	0	.1575	0	.03	0	0	0	.0934	0	.1384	0	0	0	0	0	0	.026	0	0	0	0	0	0	0	.1528	0	0	.2013	0	0	.015	.0285	0	0	0	0	0	0	0	0	0	.042	0	0	0	0	0	0	0	.1475	0	0	0	0	0	0	0	0	0	0	.0243	0	0	0	0	0
