serial	prewt	an11s1	an11s2	an11s3	an11s4	an11s5	an11s6	an11s7	an11s8	an11s9	an11s10	an11s11	an11s12	an11s13	an11s14	an11s15	an11s16	an11s17	an11s18	an11s19	an11s20	an11s21	an11s22	an11s23	an11s24	an11s25	an11s26	an11s27	an11s28	an11s29	an11s30	an11s31	an11s32	an11s33	an11s34	an11s35	an11s36	an11s37	an11s38	an11s39	an11s40	an11s41	an11s42	an11s43	an11s44	an11s45	an11s46	an11s47	an11s48	an11s49	an11s50	an11s51	an11s52	an11s53	an11s54	an11s55	an11s56	an11s57	an11s58	an11s59	an11s60	an11s61	an11s62	an11s63	an11s64	an11s65	an11s66	an11s67	an11s68	an11s69	an11s70	an11s71	an11s72	an11s73	an11s74	an11s75	an11s76	an11s77	an11s78	an11s79	an11s80	an11s81	an11s82	an11s83	an11s84	an11s85	an11s86	an11s87	an11s88	an11s89	an11s90	an11s91	an11s92	an11s93	an11s94	an11s95	an11s96	an11s97	an11s98	an11s99	an11s100	an11s101	an11s102	an11s103	an11s104	an11s105	an11s106	an11s107
11002	.406	0	0	0	0	40.9497	0	0	6.8357	0	0	11.4277	0	13.6081	1.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.6521	0	0	0	.1418	0	0	0	0	0	0	0	0	0	0	0	0	0	.045	0	.045	.01	0	0	.017	0	0	0	26.5645	0	0	0	.4255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1237	0	0	0	0	0	3.7315	1.0249	0	0	0	0	0
11003	.504	0	0	0	0	9.5095	27.3775	0	0	18.515	20.3963	22.1974	0	31.1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2349	0	0	0	4.3655	0	0	0	0	0	4.3412	0	0	0	0	0	0	0	0	0	0	0	0	.78	2.4927	8.439	0	0	16.992	0	0	0	0	0	0	0	.1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.045	0	0	0	0	0	8.6999	.0788	0	0	0	0	0
11005	.504	2.5515	0	0	.6809	47.2055	0	0	0	0	31.1308	16.6025	9.634	11.3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.745	0	3.301	0	0	0	0	0	0	3.9165	0	3.2085	0	0	0	0	.0245	2.3895	0	0	9.577	0	0	0	0	0	0	0	0	0	0	0	0	.07	0	0	0	0	0	0	0	0	0	0	0	0	.0112	0	0	0	0	0	0	.7663	0	0	0	0	0
11007	.952	0	0	0	0	80.964	0	0	0	0	9.037	19.5938	0	5.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0105	0	0	0	0	0
11008	1.404	0	0	0	0	19.7795	0	0	0	23.13	0	3.707	0	1.5295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4307	0	0	0	0	0	0	0	0	0	0	0	0	0	.06	9.33	0	0	19.332	0	0	0	.1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1237	0	0	0	0	0	12.8486	1.886	0	0	0	0	0
11010	1.404	0	0	0	0	5.928	0	0	19.8395	6.7872	9.414	4.044	0	46.3277	0	0	2.7137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4982	0	0	0	0	0	0	0	8.5461	0	.8852	0	0	0	0	0	0	1.4595	0	0	0	0	0	0	.0288	6.3993	0	0	8.5575	2.7615	0	0	0	0	0	0	0	0	0	0	0	.7192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.859	0	0	0	0	0	0
11011	.978	0	0	0	0	1.869	0	0	43.67	13.1565	0	10.5639	0	11.4144	0	0	7.1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0238	0	0	2.4654	.675	33.9075	0	0	5.01	0	0	0	.575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0861	1.647	0	0	0	0	0
11012	.978	0	0	8.7815	0	36.6518	0	0	16.8423	20.2688	0	1.4625	3.483	6.301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8925	0	0	.855	7.308	0	0	2.0475	0	0	0	0	0	0	.0682	0	0	0	0	0	.0695	0	0	0	.1158	0	0	0	14.4663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0225	0	0	0	0	0	6.149	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	131.7855	0	0	17.871	14.8793	0	0	1.5582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.212	0	0	0	0	0	0	0	0	0	0	.084	0	0	0	2.0165	8.439	0	0	21.168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1064	0	0	0	0	0	0
11014	1.22	0	0	0	0	28.0325	11.6415	0	0	25.776	0	2.1937	2.925	24.4445	0	0	0	0	0	0	0	0	0	0	0	0	0	.1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.816	0	5.0784	0	2.0496	0	0	0	0	0	0	0	0	0	0	.0305	0	0	0	14.0051	0	0	2.934	0	0	0	.3105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
