serial	prewt	an38s1	an38s2	an38s3	an38s4	an38s5	an38s6	an38s7	an38s8	an38s9	an38s10	an38s11	an38s12	an38s13	an38s14	an38s15	an38s16	an38s17	an38s18	an38s19	an38s20	an38s21	an38s22	an38s23	an38s24	an38s25	an38s26	an38s27	an38s28	an38s29	an38s30	an38s31	an38s32	an38s33	an38s34	an38s35	an38s36	an38s37	an38s38	an38s39	an38s40	an38s41	an38s42	an38s43	an38s44	an38s45	an38s46	an38s47	an38s48	an38s49	an38s50	an38s51	an38s52	an38s53	an38s54	an38s55	an38s56	an38s57	an38s58	an38s59	an38s60	an38s61	an38s62	an38s63	an38s64	an38s65	an38s66	an38s67	an38s68	an38s69	an38s70	an38s71	an38s72	an38s73	an38s74	an38s75	an38s76	an38s77	an38s78	an38s79	an38s80	an38s81	an38s82	an38s83	an38s84	an38s85	an38s86	an38s87	an38s88	an38s89	an38s90	an38s91	an38s92	an38s93	an38s94	an38s95	an38s96	an38s97	an38s98	an38s99	an38s100	an38s101	an38s102	an38s103	an38s104	an38s105	an38s106	an38s107
11002	.406	0	0	0	0	0	0	0	.0646	0	0	0	0	.0137	.138	0	0	.806	0	0	.0085	0	0	.1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.244	1.3927	.135	0	0	.3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11003	.504	0	0	0	0	0	0	0	0	0	.21	0	0	.1922	0	0	0	1.32	0	0	.03	0	0	.0385	0	.2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0805	.1827	0	0	0	.079	0	0	0	0	.3103	.2875	0	0	0	0	0	0	0	0	0	0	0	0	.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1195	0	0	0	0	0	0
11005	.504	0	0	0	.0195	0	0	0	0	0	.551	0	0	0	0	0	0	0	0	.2845	.006	.1403	0	.0468	0	0	0	0	.6439	0	0	0	0	0	0	0	0	0	0	0	.062	.416	.8165	.3842	0	0	0	0	0	.142	0	.3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11007	.952	0	0	0	0	0	0	0	0	0	.092	0	0	0	0	0	0	.564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0585	.2365	0	0	0	0	0	0	0	.183	.2933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11008	1.404	0	0	0	0	0	0	0	0	0	0	0	0	.095	0	0	0	.758	0	0	0	0	0	.1375	0	0	0	.11	0	0	0	0	0	0	0	0	0	0	0	0	0	.7992	0	0	0	.3675	0	0	0	0	0	.4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1395	0	0	0	0	0
11010	1.404	0	0	0	0	0	0	0	0	.3444	.144	0	0	.1249	0	0	.197	0	1.221	0	0	0	0	.0765	0	.125	0	.111	.1375	0	0	0	0	0	0	0	0	0	0	0	.1023	.3875	0	0	0	0	0	0	0	.6085	0	.2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.337	0	0	0	0	0	0
11011	.978	0	0	0	0	0	0	0	0	0	0	0	0	.036	0	0	.2754	0	.296	0	.015	0	0	.09	0	.1145	0	0	.1375	0	0	0	0	0	0	0	0	0	0	0	.0962	.84	0	0	0	0	0	.2465	0	0	0	0	0	.838	0	0	0	0	0	0	0	0	0	0	.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.033	.0837	0	0	0	0	0
11012	.978	0	0	.077	0	0	0	0	0	0	0	0	0	.0705	0	0	0	1.192	.024	0	0	.0125	0	0	0	0	0	0	.9464	0	0	0	0	0	0	0	0	0	0	0	.095	.4275	0	.1823	.0694	.116	0	0	.1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	.6003	0	0	.46	0	0	0	0	0	0	0	.85	0	0	0	0	0	0	0	0	0	.7272	0	0	0	0	0	0	0	0	0	0	0	.3623	0	0	.4	0	0	0	.5075	0	0	.8738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0189	0	0	0	0	0	0
11014	1.22	0	0	0	0	0	0	0	0	0	0	0	0	.0567	0	0	0	0	.55	0	0	0	0	.195	0	0	0	.0546	.5385	0	0	0	0	0	0	0	0	0	0	0	.0625	0	0	.2408	0	0	0	.276	0	.0416	.6375	.247	0	.1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	0	0	0	0	0	0	0	.0885	.126	0	0	0	0	0	0	2.222	0	0	0	0	0	.1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9145	0	0	0	0	0	.64	0	0	.53	.4084	0	0	.975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11019	1.508	0	0	.3287	0	0	0	0	0	0	0	0	0	.0184	0	0	0	.502	0	0	0	0	0	.0195	0	0	0	0	.1525	0	0	0	0	0	0	0	0	0	0	0	.1275	0	0	0	.275	0	0	0	.9963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	0	0	0	0	0	0	0	0	.0047	0	0	0	.13	.224	0	0	0	0	0	0	0	0	0	.2145	.0389	0	0	0	0	0	0	0	0	0	0	0	2.024	0	0	0	0	0	0	.0788	.0182	0	.5125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0284	.006	0	0	0	0	0
11023	.254	0	0	0	0	0	0	0	0	0	.324	0	0	0	0	0	0	1.156	0	0	0	0	0	.0225	0	0	0	0	.285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.325	.5646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11024	.254	0	0	0	0	0	0	0	0	0	.168	0	0	0	0	0	0	.736	0	0	0	.024	0	0	0	0	0	0	.1568	0	0	0	0	0	0	0	0	0	0	0	.029	.455	0	0	0	0	0	0	0	.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11025	.291	0	0	0	0	0	0	0	0	.104	0	0	0	0	.71	0	0	.516	0	0	0	0	0	0	0	.0318	0	0	.4795	0	0	0	0	0	0	0	0	0	0	0	.0938	.297	.4428	0	0	.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.05	0	0	0	0	0
11029	.398	0	0	0	0	0	0	0	0	0	.1318	0	0	.1005	.1173	0	0	.15	.433	0	.0075	0	0	.063	0	0	0	0	.0625	0	0	0	0	0	0	0	0	0	0	0	.057	.4646	0	0	0	0	0	0	.225	0	.6393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.145	0	0	0	0	0	0
11032	.494	0	0	0	.117	0	0	0	0	0	0	0	0	0	0	0	0	.09	.412	0	0	0	0	0	0	0	0	0	.0688	0	0	0	0	0	0	0	0	0	0	0	0	0	.423	0	0	0	0	0	0	.5574	.187	.2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.7893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11033	.494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.823	0	0	0	0	0	.1788	0	0	0	0	.3494	0	0	0	0	0	0	0	0	0	0	0	.1395	.5454	0	0	0	0	0	0	.0675	.1999	.195	.2675	0	.4025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11035	.494	0	0	0	0	0	0	0	0	0	0	0	0	.0984	0	0	0	.703	0	0	0	0	0	.2587	0	0	0	0	.3357	0	0	0	0	0	0	0	0	0	0	0	.081	0	0	.2625	0	0	0	0	0	1.4596	0	.3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11036	.481	0	0	0	.552	0	0	0	0	0	0	0	0	0	0	0	0	.35	0	0	0	0	0	0	0	0	0	0	.14	0	0	0	0	0	0	0	0	0	0	0	.1277	0	0	.49	0	0	0	0	.9	1.57	0	0	0	.2744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.722	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
