serial	prewt	an60s1	an60s2	an60s3	an60s4	an60s5	an60s6	an60s7	an60s8	an60s9	an60s10	an60s11	an60s12	an60s13	an60s14	an60s15	an60s16	an60s17	an60s18	an60s19	an60s20	an60s21	an60s22	an60s23	an60s24	an60s25	an60s26	an60s27	an60s28	an60s29	an60s30	an60s31	an60s32	an60s33	an60s34	an60s35	an60s36	an60s37	an60s38	an60s39	an60s40	an60s41	an60s42	an60s43	an60s44	an60s45	an60s46	an60s47	an60s48	an60s49	an60s50	an60s51	an60s52	an60s53	an60s54	an60s55	an60s56	an60s57	an60s58	an60s59	an60s60	an60s61	an60s62	an60s63	an60s64	an60s65	an60s66	an60s67	an60s68	an60s69	an60s70	an60s71	an60s72	an60s73	an60s74	an60s75	an60s76	an60s77	an60s78	an60s79	an60s80	an60s81	an60s82	an60s83	an60s84	an60s85	an60s86	an60s87	an60s88	an60s89	an60s90	an60s91	an60s92	an60s93	an60s94	an60s95	an60s96	an60s97	an60s98	an60s99	an60s100	an60s101	an60s102	an60s103	an60s104	an60s105	an60s106	an60s107
11002	.406	0	0	0	0	1.3338	0	0	.255	0	0	.5683	0	1.4234	.057	0	0	.2015	0	0	.0425	0	0	.0278	0	0	0	0	0	0	.0125	0	0	0	0	0	.012	0	0	0	.122	.8775	.1275	0	0	.2967	0	0	0	0	0	0	0	0	0	0	0	0	0	.09	0	.075	.02	0	0	.017	0	0	0	.586	0	.0675	.02	.0555	0	0	0	0	0	.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.174	0	0	0	0	0	.3293	.0293	0	0	0	0	0
11003	.504	0	0	0	0	.4235	1.8608	0	0	2.3345	2.0737	1.2432	0	2.1864	0	0	0	.33	0	0	.03	0	0	.0105	0	.1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0575	.1276	0	0	0	.2949	0	0	0	0	.2555	.23	0	0	0	0	0	.0688	0	0	0	0	0	0	.1482	.0885	.232	0	0	1.888	0	.0195	.0033	0	0	0	.0593	.0952	0	.12	0	0	0	.17	0	0	0	0	0	0	0	0	0	0	0	.236	0	0	0	0	0	.6463	.0188	0	0	0	0	0
11005	.504	.252	0	0	.0289	1.6053	0	0	0	0	2.782	.6035	.404	.5873	0	0	0	0	0	.1423	0	.4208	0	.0127	0	0	0	0	.49	0	0	0	0	0	0	0	0	0	0	0	.031	.192	.355	.282	0	0	0	0	0	.3905	0	.2142	0	0	0	0	0	0	.7485	0	.483	0	0	0	0	.0245	.0567	0	0	.481	0	0	0	0	0	.098	0	0	0	.0332	0	0	.11	0	0	0	0	0	0	0	0	0	0	0	0	.0115	0	0	0	0	0	0	.0237	0	0	0	0	0
11007	.952	0	0	0	0	2.5845	0	0	0	0	.9085	.796	0	.3185	0	0	0	.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.026	.1613	0	0	0	0	0	0	0	.5033	.2415	0	0	0	0	0	0	0	0	0	0	0	0	.0845	0	0	0	0	0	0	.0112	.006	0	0	0	0	.068	0	0	.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0155	0	0	0	0	0
11008	1.404	0	0	0	0	.7735	0	0	0	1.575	0	.1925	0	.1045	0	0	0	.1895	0	0	0	0	0	.0375	0	0	0	.0275	0	0	.019	0	0	0	0	0	0	0	0	0	0	.4865	0	0	0	.322	0	0	0	0	0	.2235	0	0	0	0	0	0	0	0	0	0	0	0	0	.1883	.24	0	0	2.148	0	.0628	.0305	.0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.226	0	0	0	0	0	0	.1265	0	0	0	0	0	1.84	.0968	0	0	0	0	0
11010	1.404	0	0	0	0	.264	0	0	1.583	.4788	1.422	.21	0	1.7957	0	0	.2364	0	.3053	0	0	0	0	.0425	0	.0625	0	.0278	.2375	0	0	0	0	0	0	0	0	0	0	0	.077	.2706	0	0	0	0	0	0	0	.5902	0	.1001	0	0	0	0	0	0	.1575	0	0	0	0	0	0	.0575	.1293	0	0	.21	.0788	.092	.0338	0	0	0	.064	0	0	.025	0	0	.0788	0	0	0	0	0	.2	0	0	0	0	0	0	0	0	0	0	0	0	.5507	0	0	0	0	0	0
11011	.978	0	0	0	0	.0595	0	0	4.07	.735	0	.4095	0	.3096	0	0	.3666	0	.074	0	.015	0	0	.05	0	.0573	0	0	.2375	0	.0075	0	0	0	0	0	.0038	0	0	0	.0688	.49	0	0	0	0	0	.1275	0	0	0	0	0	.0831	0	0	0	0	0	0	0	.0712	0	0	.1624	.18	.8498	0	0	.09	0	.0375	0	.075	0	0	0	0	0	.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.9365	.0727	0	0	0	0	0
11012	.978	0	0	.476	0	1.2573	0	0	1.1346	1.5525	0	.105	.162	.5375	0	0	0	.298	.006	0	0	.0375	0	0	0	0	0	0	.8927	0	.004	0	0	0	0	0	0	0	0	0	.065	.19	0	.081	.0825	.334	0	0	.1575	0	0	0	0	0	0	.0682	0	.1675	0	0	0	.407	0	0	0	.2758	0	0	0	.355	0	.0948	.038	0	0	0	0	0	0	.004	0	0	0	.175	0	0	0	0	0	.027	0	0	0	0	0	.023	0	0	0	0	0	.4197	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	4.5239	0	0	1.541	.876	0	0	.0861	0	0	0	.2125	0	0	0	0	0	0	0	0	0	1.0173	0	0	0	0	0	0	0	0	0	0	0	.324	0	0	.16	0	0	0	.2625	0	0	.6385	0	0	0	0	0	.003	.0762	0	0	0	.24	0	.0714	0	.2775	.232	0	0	2.352	0	0	0	0	0	.2915	0	0	0	.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.5107	0	0	0	0	0	0
11014	1.22	0	0	0	0	.9525	.7898	0	0	1.44	0	.1575	.1125	1.1557	0	0	0	0	.1375	0	0	0	0	.0325	0	0	0	.0148	.5543	0	0	0	0	0	0	0	0	0	0	0	.05	0	0	.107	0	0	0	.276	0	.1824	.2	.133	0	.0156	0	0	0	.1088	0	0	0	0	.061	0	0	0	.3323	0	0	.072	0	.0563	0	.0405	0	0	.0453	0	0	.021	0	0	.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
