serial	prewt	an45s1	an45s2	an45s3	an45s4	an45s5	an45s6	an45s7	an45s8	an45s9	an45s10	an45s11	an45s12	an45s13	an45s14	an45s15	an45s16	an45s17	an45s18	an45s19	an45s20	an45s21	an45s22	an45s23	an45s24	an45s25	an45s26	an45s27	an45s28	an45s29	an45s30	an45s31	an45s32	an45s33	an45s34	an45s35	an45s36	an45s37	an45s38	an45s39	an45s40	an45s41	an45s42	an45s43	an45s44	an45s45	an45s46	an45s47	an45s48	an45s49	an45s50	an45s51	an45s52	an45s53	an45s54	an45s55	an45s56	an45s57	an45s58	an45s59	an45s60	an45s61	an45s62	an45s63	an45s64	an45s65	an45s66	an45s67	an45s68	an45s69	an45s70	an45s71	an45s72	an45s73	an45s74	an45s75	an45s76	an45s77	an45s78	an45s79	an45s80	an45s81	an45s82	an45s83	an45s84	an45s85	an45s86	an45s87	an45s88	an45s89	an45s90	an45s91	an45s92	an45s93	an45s94	an45s95	an45s96	an45s97	an45s98	an45s99	an45s100	an45s101	an45s102	an45s103	an45s104	an45s105	an45s106	an45s107
11002	.406	0	0	0	0	.462	0	0	.1173	0	0	.4972	0	.563	.024	0	0	.1209	0	0	.023	0	0	.0768	0	0	0	0	0	0	.1025	0	0	0	0	0	.3932	0	0	0	.7168	.1811	.0435	0	0	.6015	0	0	0	0	0	0	0	0	0	0	0	0	0	.003	0	.03	.0105	0	0	.0017	0	0	0	.1048	0	.0034	.006	.0074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1317	.009	0	0	0	0	0
11003	.504	0	0	0	0	.1733	.6246	0	0	.2898	.0893	.7036	0	2.4405	0	0	0	.198	0	0	.1245	0	0	.0291	0	.0423	0	0	0	0	0	0	0	0	0	0	0	0	12.393	0	.0759	.0305	0	0	0	1.0494	0	0	0	0	.0274	.713	0	0	0	0	0	.0234	0	0	0	0	0	0	.117	.1342	.0203	0	0	.0944	0	.0078	.001	0	0	0	.0095	.4293	0	0	0	0	0	.0255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.5076	0	0	0	0	0	0
11005	.504	.0126	0	0	.0156	.5719	0	0	0	0	.1698	.5213	.5004	1.5543	0	0	0	0	0	0	.0072	.2524	0	.0353	0	0	0	0	.669	0	0	0	0	0	0	0	0	0	10.773	0	.1093	.0176	.2876	.5159	0	0	0	0	0	.0994	0	.9333	0	0	0	0	0	0	.1517	0	.0483	0	0	0	0	.0025	.1863	0	0	.032	0	0	0	0	0	0	0	0	0	0	0	0	.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0165	0	0	0	0	0
11007	.952	0	0	0	0	.8723	0	0	0	0	.0319	1.0021	0	.7179	0	0	0	.0846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9475	0	.2684	.0247	0	0	0	0	0	0	0	.7503	.0259	0	0	0	0	0	0	0	0	0	0	0	0	.039	0	0	0	0	0	0	.0349	.0012	0	0	0	0	.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11008	1.404	0	0	0	0	.2964	0	0	0	.639	0	.0468	0	.1416	0	0	0	.1137	0	0	0	0	0	.1038	0	0	0	.0468	0	0	.1017	0	0	0	0	0	0	0	0	0	0	.0556	0	0	0	1.5596	0	0	0	0	0	1.7992	0	0	0	0	0	0	0	0	0	0	0	0	0	.0421	1.257	0	0	.1074	0	.0251	.0092	.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3173	.1569	0	0	0	0	0
11010	1.404	0	0	0	0	.108	0	0	.3847	.3612	.2034	.051	0	1.3105	0	0	.2266	0	0	0	0	0	0	.0612	0	0	0	.0472	.1425	0	0	0	0	0	.1144	0	0	0	0	0	.4178	.0646	0	0	0	0	0	0	0	.6131	0	1.1288	0	0	0	0	0	0	.0294	0	0	0	0	0	0	.0086	.7838	0	0	.0263	.2441	.0368	.0101	0	0	0	.0128	0	0	0	0	0	.0515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4188	0	0	0	0	0	0
11011	.978	0	0	0	0	.0203	0	0	.913	.588	0	.5907	0	.2568	0	0	.5174	0	0	0	.0623	0	0	.072	0	0	0	0	.1425	0	.0401	0	0	0	0	0	.1229	0	3.969	0	.0907	.2695	0	0	0	0	0	.0451	0	0	0	0	0	.0558	0	0	0	0	0	0	0	.0119	0	0	.5964	.0405	1.7366	0	0	.027	0	.0038	0	.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3199	.1114	0	0	0	0	0
11012	.978	0	0	.4235	0	.4414	0	0	.4495	.5233	0	.1103	.1917	.5222	0	0	0	.1788	0	0	0	.0225	0	0	0	0	0	0	2.2595	0	.0214	0	0	2.786	0	0	0	0	0	0	.298	.1472	0	.4961	.4013	1.4679	0	0	.1593	0	0	0	0	0	0	.0319	0	.057	0	0	0	.0487	0	0	0	.0656	0	0	0	.0444	0	.0249	.0114	0	0	0	0	0	0	0	0	0	0	.0263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4698	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	1.2393	0	0	.0782	.3674	0	0	.0105	0	0	0	0	0	0	0	0	0	0	0	0	0	.9087	0	0	0	0	0	1.3156	0	0	0	0	0	1.7428	0	0	.388	0	0	0	.0927	0	0	1.5062	0	0	0	0	0	0	.0259	0	0	0	.0564	0	.2548	0	.0222	.0203	0	0	.1176	0	0	0	0	0	.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2295	0	0	0	0	0	0
11014	1.22	0	0	0	0	.336	.2662	0	0	1.152	0	.1654	.1417	1.4144	0	0	0	0	0	0	0	0	0	.1349	0	0	0	.0959	.7393	0	0	0	0	0	0	0	0	0	1.1615	0	.3113	0	0	.6554	0	0	0	.0672	0	.5056	.0488	.5795	0	.0117	0	0	0	.037	0	0	0	0	.032	0	0	0	1.0919	0	0	.009	0	.0225	0	.0054	0	0	.0091	0	0	0	0	0	.1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
