serial	prewt	an62s1	an62s2	an62s3	an62s4	an62s5	an62s6	an62s7	an62s8	an62s9	an62s10	an62s11	an62s12	an62s13	an62s14	an62s15	an62s16	an62s17	an62s18	an62s19	an62s20	an62s21	an62s22	an62s23	an62s24	an62s25	an62s26	an62s27	an62s28	an62s29	an62s30	an62s31	an62s32	an62s33	an62s34	an62s35	an62s36	an62s37	an62s38	an62s39	an62s40	an62s41	an62s42	an62s43	an62s44	an62s45	an62s46	an62s47	an62s48	an62s49	an62s50	an62s51	an62s52	an62s53	an62s54	an62s55	an62s56	an62s57	an62s58	an62s59	an62s60	an62s61	an62s62	an62s63	an62s64	an62s65	an62s66	an62s67	an62s68	an62s69	an62s70	an62s71	an62s72	an62s73	an62s74	an62s75	an62s76	an62s77	an62s78	an62s79	an62s80	an62s81	an62s82	an62s83	an62s84	an62s85	an62s86	an62s87	an62s88	an62s89	an62s90	an62s91	an62s92	an62s93	an62s94	an62s95	an62s96	an62s97	an62s98	an62s99	an62s100	an62s101	an62s102	an62s103	an62s104	an62s105	an62s106	an62s107
11002	.406	0	0	0	0	2.7935	0	0	.4794	0	0	.1705	0	5.6972	1.659	0	0	9.672	0	0	.1487	0	0	.0093	0	0	0	0	0	0	0	0	0	0	0	0	.04	0	0	0	0	.4025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.315	0	.48	.235	0	0	.374	0	0	0	1.3705	0	3.51	.92	3.8665	0	0	0	0	0	.0175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1787	0	0	0	0	0	0	.0191	0	0	0	0	0
11003	.504	0	0	0	0	.4235	1.2375	0	0	3.9042	.9713	.4434	0	10.3502	0	0	0	15.84	0	0	.405	0	0	.0035	0	12.8065	0	0	0	0	0	0	0	0	0	0	0	0	.306	0	0	.145	0	0	0	.3536	0	0	0	0	.2008	0	0	0	0	0	0	.4263	0	0	0	0	0	0	.9906	.3983	.203	0	0	1.18	0	2.2035	.2763	0	0	0	3.3895	.181	0	.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.065	0	0	0	0	0	.4734	.075	0	0	0	0	0
11005	.504	.2205	0	0	.1238	3.1232	0	0	0	0	2.8935	.258	1.0275	2.6364	0	0	0	0	0	6.9703	.129	11.9213	0	.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.266	0	0	0	0	0	0	0	0	0	0	.71	0	.2219	0	0	0	0	0	0	1.8235	0	.207	0	0	0	0	.539	.0855	0	0	.448	0	0	0	0	0	2.107	0	0	0	0	0	0	.65	0	0	0	0	0	0	0	0	0	0	0	0	.0163	0	0	0	0	0	0	.0144	0	0	0	0	0
11007	.952	0	0	0	0	5.5665	0	0	0	0	.2878	.193	0	1.6905	0	0	0	6.768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1438	0	0	0	0	0	0	0	0	0	0	.5033	.1898	0	0	0	0	0	0	0	0	0	0	0	0	.5135	0	0	0	0	0	0	.0052	.291	0	0	0	0	1.02	0	0	.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.039	0	0	0	0	0
11008	1.404	0	0	0	0	1.0855	0	0	0	4.005	0	.176	0	.0285	0	0	0	9.096	0	0	0	0	0	.0125	0	0	0	1.6225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.231	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4118	.66	0	0	1.3425	0	6.9755	1.8605	1.7242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1787	0	0	0	0	0	4.4415	1.7967	0	0	0	0	0
11010	1.404	0	0	0	0	.264	0	0	1.1548	4.4688	.468	.192	0	6.1002	0	0	1.9602	0	15.2625	0	0	0	0	.0765	0	3.5	0	1.6373	0	0	0	0	0	0	.01	0	0	0	0	0	0	.3075	0	0	0	0	0	0	0	.1921	0	.0435	0	0	0	0	0	0	.378	0	0	0	0	0	0	.5463	.561	0	0	.3675	.0368	10.487	2.295	0	0	0	3.904	0	0	.1255	0	0	.2783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.6446	0	0	0	0	0	0
11011	.978	0	0	0	0	.1295	0	0	1.98	0	0	.0587	0	.7008	0	0	2.2279	0	3.7	0	.2025	0	0	.09	0	3.6067	0	0	0	0	0	0	0	0	0	0	.0125	0	.098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4988	0	0	.5138	.81	1.0725	0	0	.33	0	2.7375	0	5.225	0	0	0	0	0	.098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.9584	.6907	0	0	0	0	0
11012	.978	0	0	.763	0	2.3563	0	0	.7564	.805	0	.0675	.3645	3.218	0	0	0	14.304	.3	0	0	1.0625	0	0	0	0	0	0	.1479	0	0	0	0	.07	0	0	0	0	0	0	0	.76	0	0	.0563	1.015	0	0	.07	0	0	0	0	0	0	1.729	0	1.0385	0	0	0	.762	0	0	0	1.795	0	0	0	.6213	0	6.663	2.242	0	0	0	0	0	0	.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0325	0	0	0	0	0	2.1122	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	10.5702	0	0	.851	.2685	0	0	.7938	0	0	0	10.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3768	0	0	0	0	0	.0213	.4728	0	0	0	.912	0	.4466	0	.3885	.203	0	0	1.47	0	0	0	0	0	1.2588	0	0	0	.168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.8981	0	0	0	0	0	0
11014	1.22	0	0	0	0	1.8165	.5265	0	0	0	0	.1013	.63	2.6303	0	0	0	0	6.875	0	0	0	0	.0163	0	0	0	.7375	0	0	0	0	0	0	0	0	0	0	.0243	0	0	0	0	0	0	0	0	.192	0	.1696	0	.1377	0	.2587	0	0	0	.6743	0	0	0	0	.7168	0	0	0	.5011	0	0	.126	0	6.6375	0	2.8215	0	0	2.7602	0	0	.0788	0	0	1.313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
