serial	prewt	an24s1	an24s2	an24s3	an24s4	an24s5	an24s6	an24s7	an24s8	an24s9	an24s10	an24s11	an24s12	an24s13	an24s14	an24s15	an24s16	an24s17	an24s18	an24s19	an24s20	an24s21	an24s22	an24s23	an24s24	an24s25	an24s26	an24s27	an24s28	an24s29	an24s30	an24s31	an24s32	an24s33	an24s34	an24s35	an24s36	an24s37	an24s38	an24s39	an24s40	an24s41	an24s42	an24s43	an24s44	an24s45	an24s46	an24s47	an24s48	an24s49	an24s50	an24s51	an24s52	an24s53	an24s54	an24s55	an24s56	an24s57	an24s58	an24s59	an24s60	an24s61	an24s62	an24s63	an24s64	an24s65	an24s66	an24s67	an24s68	an24s69	an24s70	an24s71	an24s72	an24s73	an24s74	an24s75	an24s76	an24s77	an24s78	an24s79	an24s80	an24s81	an24s82	an24s83	an24s84	an24s85	an24s86	an24s87	an24s88	an24s89	an24s90	an24s91	an24s92	an24s93	an24s94	an24s95	an24s96	an24s97	an24s98	an24s99	an24s100	an24s101	an24s102	an24s103	an24s104	an24s105	an24s106	an24s107
11002	.406	0	0	0	0	1.3338	0	0	.255	0	0	.5683	0	1.4255	.057	0	0	.2015	0	0	.0425	0	0	.0278	0	0	0	0	0	0	.0125	0	0	0	0	0	.012	0	0	0	.2135	1.449	.2175	0	0	.4653	0	0	0	0	0	0	0	0	0	0	0	0	0	.09	0	.075	.02	0	0	.017	0	0	0	.586	0	.0675	.02	.0555	0	0	0	0	.0607	.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.174	0	0	0	0	0	.3293	.0304	0	0	0	0	0
11003	.504	0	0	0	0	.4235	1.8608	0	0	2.3345	2.0737	1.2436	0	2.1913	0	0	0	.33	0	0	.03	0	0	.0105	0	.1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.092	.203	0	0	0	.3779	0	0	0	0	.438	.23	0	0	0	0	0	.0688	0	0	0	0	0	0	.1482	.0885	.232	0	0	1.888	0	.0195	.0033	0	0	0	.0593	.0952	.0125	.12	0	0	0	.17	0	0	0	0	0	0	0	0	0	0	0	.236	0	0	0	0	0	.712	.0188	0	0	0	0	0
11005	.504	.252	0	0	.0289	1.6053	0	0	0	0	2.782	.6035	.404	.5898	0	0	0	0	0	.1423	0	.4208	0	.0127	0	0	0	0	.49	0	0	0	0	0	0	0	0	0	0	0	.0543	.32	.6035	.475	0	0	0	0	0	.4615	0	.2142	0	0	0	0	0	0	.7485	0	.483	0	0	0	0	.0245	.0567	0	0	.481	0	0	0	0	0	.098	0	0	.1185	.0332	0	0	.11	0	0	0	0	0	0	0	0	0	0	0	0	.0115	0	0	0	0	0	0	.0255	0	0	0	0	0
11007	.952	0	0	0	0	2.5845	0	0	0	0	.9085	.796	0	.3185	0	0	0	.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0455	.2688	0	0	0	0	0	0	0	.5948	.414	0	0	0	0	0	0	0	0	0	0	0	0	.0845	0	0	0	0	0	0	.0112	.006	0	0	0	0	.068	0	.007	.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0155	0	0	0	0	0
11008	1.404	0	0	0	0	.7735	0	0	0	1.575	0	.1925	0	.1045	0	0	0	.1895	0	0	0	0	0	.0375	0	0	0	.0275	0	0	.019	0	0	0	0	0	0	0	0	0	0	.7992	0	0	0	.5165	0	0	0	0	0	.2235	0	0	0	0	0	0	0	0	0	0	0	0	0	.1883	.24	0	0	2.148	0	.0628	.0305	.0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.226	0	0	0	0	0	0	.1265	0	0	0	0	0	1.9035	.0968	0	0	0	0	0
11010	1.404	0	0	0	0	.264	0	0	1.583	.4788	1.422	.21	0	1.7957	0	0	.2413	0	.3053	0	0	0	0	.0425	0	.0625	0	.0278	.2375	0	0	0	0	0	0	0	0	0	0	0	.1185	.4305	0	0	0	0	0	0	0	.8189	0	.1457	0	0	0	0	0	0	.1575	0	0	0	0	0	0	.0575	.1293	0	0	.21	.0788	.092	.0338	0	0	0	.064	0	0	.025	0	0	.0788	0	0	0	0	0	.2	0	0	0	0	0	0	0	0	0	0	0	0	.6532	0	0	0	0	0	0
11011	.978	0	0	0	0	.0595	0	0	4.07	.735	0	.4095	0	.3096	0	0	.3694	0	.074	0	.015	0	0	.05	0	.0573	0	0	.2375	0	.0075	0	0	0	0	0	.0038	0	0	0	.11	.805	0	0	0	0	0	.2125	0	0	0	0	0	.1086	0	0	0	0	0	0	0	.0712	0	0	.1624	.18	.8498	0	0	.09	0	.0375	0	.075	0	0	0	0	0	.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.008	.0738	0	0	0	0	0
11012	.978	0	0	.476	0	1.2573	0	0	1.1346	1.5525	0	.105	.162	.5405	0	0	0	.298	.006	0	0	.0375	0	0	0	0	0	0	.8927	0	.004	0	0	0	0	0	0	0	0	0	.11	.3325	0	.1417	.1106	.431	0	0	.245	0	0	0	0	0	0	.0682	0	.1675	0	0	0	.407	0	0	0	.2758	0	0	0	.355	0	.0948	.038	0	0	0	0	0	.0055	.004	0	0	0	.175	0	0	0	0	0	.025	0	0	0	0	0	.023	0	0	0	0	0	.5205	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	4.5239	0	0	1.541	.876	0	0	.0861	0	0	0	.2125	0	0	0	0	0	0	0	0	0	1.0173	0	0	0	0	0	0	0	0	0	0	0	.4955	0	0	.28	0	0	0	.4375	0	0	1.034	0	0	0	0	0	.003	.0762	0	0	0	.24	0	.0714	0	.2775	.232	0	0	2.352	0	0	0	0	0	.2915	0	0	0	.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.577	0	0	0	0	0	0
11014	1.22	0	0	0	0	.9525	.7898	0	0	1.44	0	.1575	.1125	1.1557	0	0	0	0	.1375	0	0	0	0	.0325	0	0	0	.0148	.5543	0	0	0	0	0	0	0	0	0	0	0	.075	0	0	.1873	0	0	0	.36	0	.192	.325	.133	0	.0156	0	0	0	.1088	0	0	0	0	.061	0	0	0	.3323	0	0	.072	0	.0563	0	.0405	0	0	.0453	0	0	.021	0	0	.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	.166	0	0	0	1.968	0	0	2.0243	1.2443	.7475	0	0	.2095	0	0	.5555	0	0	0	0	0	.0518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4243	0	0	0	0	0	.56	0	0	1.272	.2025	0	0	.312	0	0	0	.252	.187	0	0	0	0	0	.0405	.1845	0	0	.283	0	0	0	.1088	0	.1678	0	0	.0045	.0605	0	.058	.0825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.7417	.0682	0	0	0	0	0
11019	1.508	0	0	1.0564	0	.6405	0	0	0	0	0	.3975	0	.2047	0	0	0	.1255	0	0	0	0	0	.0065	0	0	0	0	.2592	0	.0135	0	0	0	0	0	0	0	0	0	.153	0	0	0	.605	0	0	0	1.4873	0	0	0	0	0	0	0	0	0	.2295	0	.5145	0	0	0	0	0	.2425	0	0	.112	.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	.126	.5265	0	1.1858	0	0	0	.243	.8291	0	0	0	.0325	.056	0	0	0	0	0	0	0	0	0	.3705	.0139	.027	0	0	0	0	0	0	0	0	0	0	2.024	0	0	0	0	0	0	.1225	.084	0	.2562	0	0	0	0	0	0	0	0	.6685	.087	0	0	0	0	.1978	0	0	.6488	0	0	0	.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4544	.01	0	0	0	0	0
11023	.254	0	0	0	0	2.0825	0	0	0	0	3.1995	.8828	0	0	0	0	0	.289	0	0	0	0	0	.0075	0	0	0	0	.4845	0	.0435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.325	.3356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3024	0	0	0	0	0	.0578	0	0	0	0	0	.0433	.0155	0	0	0	0	0	0	0	0	0	0	0	.5715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11024	.254	0	0	0	0	.7268	0	0	0	0	1.659	.5748	.768	0	0	0	0	.184	0	0	0	.072	0	0	0	0	0	0	.2708	0	.021	0	0	0	0	0	0	0	0	0	.058	.56	0	0	0	0	0	0	0	.526	0	0	0	0	0	0	0	0	.6345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.073	0	0	.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
