wave	rownum	serial	area	lr8dist	lr8mes	lr7dist	lr7mes	lr6dist	lr6mes	lr5dist	lr5mes	lr4dist	lr4mes	lr3dist	lr3mes	lr2dist	lr2mes	lr1dist	lr1mes	ll1mes	ll1dist	ll2mes	ll2dist	ll3mes	ll3dist	ll4mes	ll4dist	ll5mes	ll5dist	ll6mes	ll6dist	ll7mes	ll7dist	ll8mes	ll8dist
1	36	51196Y	73	1	1	-	-	-	-	-	-	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	-	-	-	-
1	36	51197Z	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	51198A	73	-	-	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1
1	36	51199B	73	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-
1	36	51200C	73	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	-	-	-	-	-	-
1	36	51201D	73	-	-	1	1	-	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	1	1	-	-
1	36	51202E	73	-	-	0	0	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-	-	1	1	1	1	-	-
1	36	51204G	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	51205H	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	51206J	80	-	-	1	1	-	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	-	-
1	36	51207K	80	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-
1	36	51208L	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	51209M	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	51210N	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	51211P	80	-	-	-	-	-	-	-	-	0	0	0	0	0	0	1	1	1	1	1	1	0	0	-	-	-	-	-	-	0	1	-	-
1	36	51212Q	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	51213R	80	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-	-	-	-	-	-	-	-
1	36	51214S	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	51215T	80	-	-	1	0	-	-	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	-	-	-	-	-	-	-	-
1	36	51216V	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52217H	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52218J	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52219K	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52220L	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52221M	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52222N	8	1	0	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	0	1	-	-
1	36	52223P	8	-	-	-	-	-	-	0	0	-	-	0	0	-	-	-	-	-	-	0	0	0	1	1	0	-	-	-	-	-	-	-	-
1	36	52224Q	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52225R	9	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52226S	9	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52227T	17	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52228V	17	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52230X	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52231Y	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52232Z	32	 	 	-	-	-	-	-	-	 	 	 	 	 	 	 	 	 	 	 	 	-	-	 	 	-	-	-	-	-	-	-	-
1	36	52233A	32	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	-	-	0	0	0	0	-	-	-	-	-	-	-	-	-	-
1	36	52234B	32	0	0	0	0	-	-	-	-	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	-	-	0	0	-	-
1	36	52236D	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52237E	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52238F	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52239G	40	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52241J	40	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52242K	48	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52243L	48	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52244M	64	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52245N	65	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	36	52246P	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52247Q	73	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-
1	36	52248R	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52249S	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52250T	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52251V	80	-	-	0	0	-	-	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	-	-	-	-	-	-
1	36	52253X	25	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36	52254Y	73	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61001F	2	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61002G	2	 	 	 	 	 	 	-	-	-	-	0	1	1	1	1	1	1	1	1	1	0	1	-	-	 	0	0	0	0	0	0	0
2	36	61003H	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61005K	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61006L	2	-	-	-	-	-	-	1	1	0	1	1	0	0	0	0	1	0	1	0	0	2	1	1	1	1	1	-	-	-	-	-	-
2	36	61007M	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61008N	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61009P	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61010Q	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61012S	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61013T	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61014V	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61015W	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61018Z	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61019A	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61020B	7	0	1	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-	-	-	-	1	0
2	36	61021C	7	1	1	-	-	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	-	-	-	-	0	1
2	36	61022D	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61023E	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61025G	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61026H	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61027J	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61028K	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61029L	10	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61030M	10	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61031N	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61032P	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61033Q	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61034R	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61035S	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61036T	15	1	1	1	1	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	0	0	0	1
2	36	61037V	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61038W	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61039X	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61040Y	15	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-
2	36	61041Z	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61042A	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61043B	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61044C	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61045D	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61047F	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61049H	18	-	-	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-
2	36	61050J	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61051K	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61052L	18	-	-	-	-	-	-	-	-	0	0	0	0	-	-	-	-	1	1	0	0	1	0	1	0	-	-	-	-	-	-	-	-
2	36	61053M	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61054N	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61056Q	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61057R	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61058S	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61059T	23	-	-	0	0	-	-	-	-	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	-	-	1	0	0	0	-	-
2	36	61061W	23	-	-	-	-	-	-	1	1	1	0	1	2	0	0	1	0	0	1	1	1	0	2	1	1	-	-	0	0	-	-	-	-
2	36	61063Y	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61064Z	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61067C	26	-	-	1	1	-	-	0	0	-	-	1	1	1	1	1	1	1	1	1	1	2	2	-	-	1	1	1	1	1	1	1	1
2	36	61068D	26	-	-	-	-	-	-	-	-	-	-	0	1	0	1	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-
2	36	61069E	26	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	-	-	-	0	0	0	0	-	-	-	-	-	-	-	-	-	-
2	36	61070F	26	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	-	-	-	-	9	9	-	-
2	36	61071G	26	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61072H	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61073J	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61074K	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61076M	31	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61077N	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61078P	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61080R	31	0	0	-	-	0	0	-	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	-	-	-	-	-	-
2	36	61081S	31	1	0	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-
2	36	61083V	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61084W	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61085X	34	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61086Y	34	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61087Z	34	-	-	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	0	0
2	36	61088A	34	-	-	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	-	-
2	36	61089B	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61090C	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61091D	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61092E	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61094G	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61095H	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61096J	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61098L	39	1	1	1	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	0	-	-
2	36	61101P	42	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61102Q	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	1	-	-	-	-	0	0	-	-	-	-	-	-
2	36	61103R	42	-	-	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	-	-
2	36	61104S	42	0	0	0	0	-	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	-	-	-	-	0	0	0	0
2	36	61105T	42	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61106V	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61107W	47	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61110Z	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61112B	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61113C	47	1	1	-	-	-	-	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	-	-
2	36	61114D	47	-	-	0	0	0	0	-	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	0	0	-	-
2	36	61115E	47	0	0	-	-	-	-	0	0	1	1	0	0	0	0	0	0	0	0	-	-	0	0	0	0	-	-	-	-	0	0	9	9
2	36	61116F	47	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	-	-	-	-	-	-	-	-
2	36	61117G	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61118H	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61119J	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61120K	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61121L	50	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0
2	36	61122M	50	0	0	0	1	-	-	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1
2	36	61123N	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61125Q	55	-	-	-	-	-	-	1	1	2	1	2	1	1	2	1	9	9	9	1	1	1	1	1	1	2	1	-	-	-	-	-	-
2	36	61126R	55	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-
2	36	61127S	55	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	-	-	-	-	-	-	-	-
2	36	61128T	55	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-
2	36	61129V	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61130W	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61131X	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61132Y	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61133Z	55	1	1	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	36	61134A	55	-	-	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-	-	0	0	-	-	1	1	-	-
2	36	61135B	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61136C	55	-	-	1	1	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	0	-	-	0	0	-	-
2	36	61137D	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61138E	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61139F	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61141H	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61142J	58	-	-	-	-	-	-	-	-	0	0	1	0	0	0	-	-	-	-	0	0	0	0	0	0	-	-	-	-	-	-	-	-
2	36	61143K	58	0	0	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	-	-	1	1
2	36	61144L	58	0	1	-	-	-	-	-	-	-	-	0	0	0	0	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	1	0
2	36	61145M	58	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61146N	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61147P	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61148Q	63	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	0	0
2	36	61149R	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61150S	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61151T	63	-	-	-	-	-	-	-	-	-	-	0	0	1	1	1	1	0	0	1	0	1	1	0	0	-	-	-	-	-	-	0	1
2	36	61152V	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61153W	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	36	61154X	63	-	-	-	-	-	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	-	-	-	-	-	-
2	36	61155Y	63	1	1	1	1	1	1	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-	-	1	1	1	1
2	36	61156Z	63	0	0	0	0	0	0	0	0	-	-	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	0	0
