serial	prewt	an36s1	an36s2	an36s3	an36s4	an36s5	an36s6	an36s7	an36s8	an36s9	an36s10	an36s11	an36s12	an36s13	an36s14	an36s15	an36s16	an36s17	an36s18	an36s19	an36s20	an36s21	an36s22	an36s23	an36s24	an36s25	an36s26	an36s27	an36s28	an36s29	an36s30	an36s31	an36s32	an36s33	an36s34	an36s35	an36s36	an36s37	an36s38	an36s39	an36s40	an36s41	an36s42	an36s43	an36s44	an36s45	an36s46	an36s47	an36s48	an36s49	an36s50	an36s51	an36s52	an36s53	an36s54	an36s55	an36s56	an36s57	an36s58	an36s59	an36s60	an36s61	an36s62	an36s63	an36s64	an36s65	an36s66	an36s67	an36s68	an36s69	an36s70	an36s71	an36s72	an36s73	an36s74	an36s75	an36s76	an36s77	an36s78	an36s79	an36s80	an36s81	an36s82	an36s83	an36s84	an36s85	an36s86	an36s87	an36s88	an36s89	an36s90	an36s91	an36s92	an36s93	an36s94	an36s95	an36s96	an36s97	an36s98	an36s99	an36s100	an36s101	an36s102	an36s103	an36s104	an36s105	an36s106	an36s107
11002	.406	0	0	0	0	0	0	0	.0731	0	0	.2723	0	.2737	.03	0	0	.182	0	0	.0298	0	0	.0463	0	0	0	0	0	0	.1813	0	0	0	0	0	.516	0	0	0	.0305	.2254	.0075	0	0	.0708	0	0	0	0	0	0	0	0	0	0	0	0	0	.015	0	.135	.03	0	0	0	0	0	0	.1615	0	0	.02	.0555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1098	.0023	0	0	0	0	0
11003	.504	0	0	0	0	0	.1345	0	0	1.288	.105	.55	0	.7178	0	0	0	.33	0	0	.165	0	0	.0175	0	.0423	0	0	0	0	0	0	0	0	0	0	0	0	14.535	0	0	.0377	0	0	0	.9231	0	0	0	0	.146	1.0063	0	0	0	0	0	.165	0	0	0	0	0	0	.0975	.1328	.116	0	0	.118	0	.0683	.0065	0	0	0	.036	.4157	0	0	0	0	0	.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.127	.0338	0	0	0	0	0
11005	.504	.0315	0	0	.0081	0	0	0	0	0	.1833	.4633	.3622	0	0	0	0	0	0	0	.003	.2805	0	.0213	0	0	0	0	.4338	0	0	0	0	0	0	0	0	0	12.635	0	.0078	0	.071	.0185	0	0	0	0	0	.4615	0	.7918	0	0	0	0	0	0	.1073	0	.138	0	0	0	0	0	.1422	0	0	.064	0	0	0	0	0	.196	0	0	0	0	0	0	.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0032	0	0	0	0	0
11007	.952	0	0	0	0	0	0	0	0	0	.0605	.493	0	0	0	0	0	.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.925	0	.0065	0	0	0	0	0	0	0	0	.4575	.138	0	0	0	0	0	0	0	0	0	0	0	0	.2194	0	0	0	0	0	0	.0435	.006	0	0	0	0	.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.001	0	0	0	0	0
11008	1.404	0	0	0	0	0	0	0	0	1.305	0	.0275	0	.2565	0	0	0	.1895	0	0	0	0	0	.0625	0	0	0	.055	0	0	.19	0	0	0	0	0	0	0	0	0	0	.0695	0	0	0	.0605	0	0	0	0	0	1.2181	0	0	0	0	0	0	0	0	0	0	0	0	0	.0528	.48	0	0	.1343	0	.3435	.061	.0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4759	.1592	0	0	0	0	0
11010	1.404	0	0	0	0	0	0	0	.1938	.0924	.414	.03	0	1.174	0	0	.2216	0	0	0	0	0	0	.0425	0	0	0	.0555	.1375	0	0	0	0	0	.12	0	0	0	0	0	.0163	.08	0	0	0	0	0	0	0	.2516	0	1.0788	0	0	0	0	0	0	.0315	0	0	0	0	0	0	0	.6188	0	0	.0525	.3045	.3675	.0675	0	0	0	.064	0	0	0	0	0	.0525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.8079	0	0	0	0	0	0
11011	.978	0	0	0	0	0	0	0	.66	.1764	0	.2859	0	.1992	0	0	.2561	0	0	0	.0825	0	0	.05	0	0	0	0	.1375	0	.075	0	0	0	0	0	.1613	0	4.655	0	0	.07	0	0	0	0	0	.034	0	0	0	0	0	.205	0	0	0	0	0	0	0	.0475	0	0	.2996	.1125	1.4685	0	0	.03	0	0	0	.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2824	.0738	0	0	0	0	0
11012	.978	0	0	.4725	0	0	0	0	0	.2875	0	.09	.1215	.354	0	0	0	.298	0	0	0	.025	0	0	0	0	0	0	1.5079	0	.04	0	0	5.32	0	0	0	0	0	0	.01	.1425	0	0	.165	.987	0	0	.1225	0	0	0	0	0	0	.1365	0	.402	0	0	0	.4045	0	0	0	.0648	0	0	0	.0888	0	.2435	.076	0	0	0	0	0	0	0	0	0	0	.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2619	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	.3002	0	0	.092	.4935	0	0	.0441	0	0	0	0	0	0	0	0	0	0	0	0	0	.759	0	0	0	0	0	1.38	0	0	0	0	0	.0762	0	0	0	0	0	0	.07	0	0	.38	0	0	0	0	0	.0008	.183	0	0	0	.348	0	.35	0	.0555	.116	0	0	.147	0	0	0	0	0	.0398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3656	0	0	0	0	0	0
11014	1.22	0	0	0	0	0	.0585	0	0	.3456	0	.135	.1575	1.1341	0	0	0	0	0	0	0	0	0	.0813	0	0	0	.1106	.5528	0	0	0	0	0	0	0	0	0	1.33	0	.0125	0	0	0	0	0	0	.0408	0	.2176	.0375	.4916	0	.052	0	0	0	.261	0	0	0	0	.0915	0	0	0	.8335	0	0	.018	0	.3375	0	.0405	0	0	.0453	0	0	0	0	0	.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
