wave	rownum	serial	area	lr8dist	lr8mes	lr7dist	lr7mes	lr6dist	lr6mes	lr5dist	lr5mes	lr4dist	lr4mes	lr3dist	lr3mes	lr2dist	lr2mes	lr1dist	lr1mes	ll1mes	ll1dist	ll2mes	ll2dist	ll3mes	ll3dist	ll4mes	ll4dist	ll5mes	ll5dist	ll6mes	ll6dist	ll7mes	ll7dist	ll8mes	ll8dist
1	37	51205H	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	51206J	80	-	-	1	1	-	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	-	-
1	37	51207K	80	-	-	-	-	-	-	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	2	2	-	-	-	-	-	-	-	-
1	37	51208L	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	51209M	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	51210N	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	51211P	80	-	-	-	-	-	-	-	-	1	1	0	0	1	1	1	1	1	1	1	1	0	1	-	-	-	-	-	-	0	1	-	-
1	37	51212Q	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	51213R	80	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-	-	-	-	-	-	-	-
1	37	51214S	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	51215T	80	-	-	1	0	-	-	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	-	-	-	-	-	-	-	-
1	37	51216V	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52217H	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52218J	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52219K	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52220L	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52221M	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52222N	8	1	1	-	-	-	-	-	-	2	1	0	1	0	9	9	9	9	1	1	1	1	1	0	1	-	-	-	-	1	2	-	-
1	37	52223P	8	-	-	-	-	-	-	1	1	-	-	2	2	-	-	-	-	-	-	2	2	1	1	1	0	-	-	-	-	-	-	-	-
1	37	52224Q	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52225R	9	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52226S	9	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52227T	17	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52228V	17	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52230X	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52231Y	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52232Z	32	 	 	-	-	-	-	-	-	 	 	 	 	 	 	 	 	 	 	 	 	-	-	 	 	-	-	-	-	-	-	-	-
1	37	52233A	32	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	-	-	1	1	1	1	-	-	-	-	-	-	-	-	-	-
1	37	52234B	32	1	1	1	1	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	-	-	1	1	-	-
1	37	52236D	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52237E	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52238F	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52239G	40	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52241J	40	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52242K	48	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52243L	48	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52244M	64	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52245N	65	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	37	52246P	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52247Q	73	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-
1	37	52248R	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52249S	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52250T	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52251V	80	-	-	0	0	-	-	1	0	9	9	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	-	-	-	-	-	-
1	37	52253X	25	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37	52254Y	73	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61001F	2	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61002G	2	 	 	 	 	 	 	-	-	-	-	1	2	2	3	2	3	3	3	2	3	1	2	-	-	 	0	0	0	0	0	0	0
2	37	61003H	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61005K	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61006L	2	-	-	-	-	-	-	1	2	1	1	2	1	1	0	2	2	1	1	0	1	1	2	1	0	1	2	-	-	-	-	-	-
2	37	61007M	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61008N	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61009P	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61010Q	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61012S	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61013T	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61014V	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61015W	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61018Z	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61019A	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61020B	7	0	1	-	-	-	-	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	-	-	-	-	1	0
2	37	61021C	7	1	1	-	-	1	0	1	0	0	0	0	2	1	1	2	2	1	1	2	2	1	1	0	0	2	2	-	-	-	-	0	1
2	37	61022D	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61023E	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61025G	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61026H	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61027J	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61028K	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61029L	10	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61030M	10	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61031N	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61032P	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61033Q	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61034R	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61035S	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61036T	15	1	1	1	1	-	-	-	-	1	1	1	1	1	1	0	1	3	1	0	0	0	1	0	1	-	-	-	-	1	0	1	1
2	37	61037V	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61038W	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61039X	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61040Y	15	-	-	-	-	-	-	-	-	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	-	-	-	-	-	-	-	-
2	37	61041Z	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61042A	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61043B	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61044C	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61045D	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61047F	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61049H	18	-	-	1	1	-	-	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	-	-	-	-	-	-
2	37	61050J	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61051K	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61052L	18	-	-	-	-	-	-	-	-	0	0	0	2	-	-	-	-	1	0	1	1	1	0	1	1	-	-	-	-	-	-	-	-
2	37	61053M	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61054N	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61056Q	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61057R	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61058S	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61059T	23	-	-	0	1	-	-	-	-	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	-	-	1	1	1	1	-	-
2	37	61061W	23	-	-	-	-	-	-	2	2	1	0	1	2	2	2	3	2	2	2	2	2	1	1	1	1	-	-	1	1	-	-	-	-
2	37	61063Y	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61064Z	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61067C	26	-	-	1	1	-	-	0	0	-	-	2	2	2	2	2	2	2	2	2	2	2	2	-	-	1	1	1	2	1	1	1	1
2	37	61068D	26	-	-	-	-	-	-	-	-	-	-	0	1	1	1	0	1	1	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-
2	37	61069E	26	-	-	-	-	-	-	-	-	-	-	1	1	1	2	-	-	-	-	2	1	2	2	-	-	-	-	-	-	-	-	-	-
2	37	61070F	26	-	-	-	-	-	-	-	-	1	1	2	2	2	2	2	2	3	3	3	3	1	1	0	0	-	-	-	-	9	9	-	-
2	37	61071G	26	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61072H	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61073J	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61074K	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61076M	31	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61077N	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61078P	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61080R	31	1	0	-	-	1	1	-	-	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-	-	-	-	-	-
2	37	61081S	31	1	1	-	-	-	-	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	9	9	1	1	-	-	-	-
2	37	61083V	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61084W	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61085X	34	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61086Y	34	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61087Z	34	-	-	0	1	-	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-	-	-	-	-	-	0	1
2	37	61088A	34	-	-	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	-	-
2	37	61089B	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61090C	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61091D	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61092E	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61094G	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61095H	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61096J	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61098L	39	1	1	1	0	-	-	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-	-	0	0	-	-
2	37	61101P	42	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61102Q	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	-	-	-	-	1	1	-	-	-	-	-	-
2	37	61103R	42	-	-	-	-	-	-	-	-	-	-	-	-	1	0	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-
2	37	61104S	42	1	2	1	2	-	-	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	-	-	-	-	2	2	2	2
2	37	61105T	42	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61106V	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61107W	47	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61110Z	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61112B	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61113C	47	1	1	-	-	-	-	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	-	-
2	37	61114D	47	-	-	0	0	0	0	-	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	0	0	-	-
2	37	61115E	47	0	0	-	-	-	-	0	0	1	1	0	0	0	0	0	0	0	0	-	-	0	0	0	0	-	-	-	-	0	0	9	9
2	37	61116F	47	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	-	-	-	-	-	-	-	-
2	37	61117G	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61118H	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61119J	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61120K	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61121L	50	0	0	0	0	-	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-	-	0	0	1	0
2	37	61122M	50	0	0	0	1	-	-	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1
2	37	61123N	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61125Q	55	-	-	-	-	-	-	2	2	3	2	3	2	2	3	3	9	9	9	2	3	3	3	2	3	4	3	-	-	-	-	-	-
2	37	61126R	55	-	-	-	-	-	-	-	-	-	-	0	0	0	0	1	1	1	0	1	0	1	0	-	-	-	-	-	-	-	-	-	-
2	37	61127S	55	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	1	1	0	-	-	-	-	-	-	-	-
2	37	61128T	55	-	-	-	-	-	-	-	-	-	-	2	1	2	1	1	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-
2	37	61129V	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61130W	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61131X	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61132Y	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61133Z	55	1	1	-	-	-	-	-	-	-	-	3	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	37	61134A	55	-	-	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	-	-	2	1	-	-	1	1	-	-
2	37	61135B	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61136C	55	-	-	1	1	-	-	-	-	0	0	0	0	0	0	0	1	0	0	0	0	1	0	-	-	1	1	-	-	1	1	-	-
2	37	61137D	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61138E	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61139F	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61141H	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61142J	58	-	-	-	-	-	-	-	-	1	1	1	1	0	1	-	-	-	-	1	1	1	0	1	1	-	-	-	-	-	-	-	-
2	37	61143K	58	0	0	-	-	-	-	-	-	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	-	1	1
2	37	61144L	58	0	1	-	-	-	-	-	-	-	-	1	1	1	1	-	-	-	-	-	-	1	0	-	-	-	-	-	-	-	-	1	1
2	37	61145M	58	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61146N	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61147P	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61148Q	63	-	-	-	-	-	-	-	-	-	-	1	1	0	0	0	0	0	0	1	1	1	1	-	-	-	-	-	-	-	-	1	1
2	37	61149R	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61150S	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61151T	63	-	-	-	-	-	-	-	-	-	-	0	0	1	1	1	1	1	1	1	0	1	1	0	0	-	-	-	-	-	-	0	1
2	37	61152V	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61153W	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61154X	63	-	-	-	-	-	-	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	-	-	-	-	-	-
2	37	61155Y	63	1	1	1	1	1	1	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-	-	1	1	1	1
2	37	61156Z	63	1	1	1	1	0	1	0	1	-	-	2	1	-	-	2	2	2	2	2	2	1	1	0	0	1	1	-	-	-	-	1	0
2	37	61157A	63	-	-	-	-	-	-	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	-	-	1	1	-	-
2	37	61158B	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61159C	63	-	-	1	1	1	1	2	2	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	-	-	2	2	-	-	-	-
2	37	61160D	63	-	-	1	1	1	1	-	-	-	-	1	1	0	1	1	1	1	1	0	1	1	0	1	0	-	-	1	1	1	1	 	 
2	37	61161E	63	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	37	61162F	63	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	37	61163G	66	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	37	61165J	66	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
