serial	prewt	an3s1	an3s2	an3s3	an3s4	an3s5	an3s6	an3s7	an3s8	an3s9	an3s10	an3s11	an3s12	an3s13	an3s14	an3s15	an3s16	an3s17	an3s18	an3s19	an3s20	an3s21	an3s22	an3s23	an3s24	an3s25	an3s26	an3s27	an3s28	an3s29	an3s30	an3s31	an3s32	an3s33	an3s34	an3s35	an3s36	an3s37	an3s38	an3s39	an3s40	an3s41	an3s42	an3s43	an3s44	an3s45	an3s46	an3s47	an3s48	an3s49	an3s50	an3s51	an3s52	an3s53	an3s54	an3s55	an3s56	an3s57	an3s58	an3s59	an3s60	an3s61	an3s62	an3s63	an3s64	an3s65	an3s66	an3s67	an3s68	an3s69	an3s70	an3s71	an3s72	an3s73	an3s74	an3s75	an3s76	an3s77	an3s78	an3s79	an3s80	an3s81	an3s82	an3s83	an3s84	an3s85	an3s86	an3s87	an3s88	an3s89	an3s90	an3s91	an3s92	an3s93	an3s94	an3s95	an3s96	an3s97	an3s98	an3s99	an3s100	an3s101	an3s102	an3s103	an3s104	an3s105	an3s106	an3s107
11002	.406	0	0	0	0	0	0	0	12.7557	0	0	0	0	46.4559	19.037	0	0	111.5854	0	0	18.1333	0	0	33.5313	0	0	0	0	0	0	84.3438	0	0	0	0	0	31.5533	0	0	0	0	66.9116	.225	0	0	11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	8	63	0	0	4.675	0	0	0	0	0	1.0687	.3667	.6475	0	0	0	0	0	.1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2917	0	0	0	0	0	0
11003	.504	0	0	0	0	0	0	0	0	0	0	9.1481	0	156.1477	0	0	0	221.65	0	0	98.125	0	0	12.6875	0	30.0042	0	0	0	0	0	0	0	0	0	0	0	0	230.6475	0	0	22.1956	0	0	0	21.5302	0	0	0	0	1.7642	0	0	0	0	0	0	14.6667	0	0	0	0	0	0	29.0511	2.95	0	0	0	0	0	.5579	.1517	0	0	0	3.0996	.0026	0	1.6667	0	0	0	2.4083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.8346	2.4375	0	0	0	0	0
11005	.504	5.4075	0	0	2.1165	0	0	0	0	0	0	5.6262	14.6479	0	0	0	0	0	0	1.4225	5.55	170.6375	0	15.4062	0	0	0	0	48.9364	0	0	0	0	0	0	0	0	0	200.4975	0	0	.8533	1.42	0	0	0	0	0	0	0	0	9.2565	0	0	0	0	0	0	19.5438	0	4.025	0	0	0	0	6.7375	0	0	0	0	0	0	0	0	0	6.125	0	0	0	0	0	0	.6667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11007	.952	0	0	0	0	0	0	0	0	0	0	1.6771	0	0	0	0	0	94.705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.3625	0	0	0	0	0	0	0	0	0	0	3.8125	1.6675	0	0	0	0	0	0	0	0	0	0	0	0	27.0831	0	0	0	0	0	0	.0025	.08	0	0	0	0	.2267	0	0	.8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0333	0	0	0	0	0
11008	1.404	0	0	0	0	0	0	0	0	0	0	0	0	4.37	0	0	0	127.2808	0	0	0	0	0	45.3125	0	0	0	40.5625	0	0	84.2333	0	0	0	0	0	0	0	0	0	0	1.8533	0	0	0	0	0	0	0	0	0	8.8655	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1896	0	0	0	0	0	1.7725	3.05	.2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570.4049	40.7133	0	0	0	0	0
11010	1.404	0	0	0	0	0	0	0	0	19.6196	0	0	0	150.787	0	0	37.8979	0	68.6813	0	0	0	0	24.2958	0	3.125	0	40.9313	23.75	0	0	0	0	0	10.0233	0	0	0	0	0	0	47.07	0	0	0	0	0	0	0	21.4796	0	26.3875	0	0	0	0	0	0	1.05	0	0	0	0	0	0	.9583	0	0	0	0	.0175	2.6575	.9563	0	0	0	5.12	0	0	.1667	0	0	.4112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.2085	0	0	0	0	0	0
11011	.978	0	0	0	0	0	0	0	0	0	0	5.8995	0	32.8556	0	0	31.0745	0	16.65	0	49.0625	0	0	28.5833	0	5.725	0	0	23.75	0	33.25	0	0	0	0	0	9.8604	0	73.8675	0	0	1.4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5833	0	0	20.598	94.5	0	0	0	0	0	.875	0	.875	0	0	0	0	0	.5833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.3924	24.707	0	0	0	0	0
11012	.978	0	0	28.2578	0	0	0	0	0	0	0	2.0125	0	52.1383	0	0	0	200.1567	1.35	0	0	15.2083	0	0	0	0	0	0	90.709	0	17.7333	0	0	87.0567	0	0	0	0	0	0	0	16.5458	0	0	5.475	13.6	0	0	0	0	0	0	0	0	0	307.6938	0	35.7333	0	0	0	40.2458	0	0	0	5.6479	0	0	0	0	0	1.7592	1.2667	0	0	0	0	0	0	.1667	0	0	0	2.4792	.2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338.4771	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	0	0	0	0	47.4975	0	0	3.6407	0	0	0	47.8125	0	0	0	0	0	0	0	0	0	101.7564	0	0	0	0	0	115.2683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3108	0	0	0	0	0	0	16.2667	0	0	0	20.5	0	15.3774	0	0	0	0	0	0	0	0	0	0	0	3.0917	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3753	0	0	0	0	0	0
11014	1.22	0	0	0	0	0	0	0	0	0	0	3.0187	11.55	47.5989	0	0	0	0	30.9375	0	0	0	0	54.5729	0	0	0	.2704	55.461	0	0	0	0	0	0	0	0	0	21.105	0	0	0	0	0	0	0	0	0	0	18.0192	0	5.7475	0	8.037	0	0	0	23.2	0	0	0	0	192.15	0	0	0	0	0	0	0	0	1.6875	0	.4725	0	0	3.62	0	0	0	0	0	3.3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
