serial	prewt	an14s1	an14s2	an14s3	an14s4	an14s5	an14s6	an14s7	an14s8	an14s9	an14s10	an14s11	an14s12	an14s13	an14s14	an14s15	an14s16	an14s17	an14s18	an14s19	an14s20	an14s21	an14s22	an14s23	an14s24	an14s25	an14s26	an14s27	an14s28	an14s29	an14s30	an14s31	an14s32	an14s33	an14s34	an14s35	an14s36	an14s37	an14s38	an14s39	an14s40	an14s41	an14s42	an14s43	an14s44	an14s45	an14s46	an14s47	an14s48	an14s49	an14s50	an14s51	an14s52	an14s53	an14s54	an14s55	an14s56	an14s57	an14s58	an14s59	an14s60	an14s61	an14s62	an14s63	an14s64	an14s65	an14s66	an14s67	an14s68	an14s69	an14s70	an14s71	an14s72	an14s73	an14s74	an14s75	an14s76	an14s77	an14s78	an14s79	an14s80	an14s81	an14s82	an14s83	an14s84	an14s85	an14s86	an14s87	an14s88	an14s89	an14s90	an14s91	an14s92	an14s93	an14s94	an14s95	an14s96	an14s97	an14s98	an14s99	an14s100	an14s101	an14s102	an14s103	an14s104	an14s105	an14s106	an14s107
11002	.406	0	0	0	0	868.51	0	0	187.6545	0	0	385.5125	0	789.0394	148.755	0	0	554.125	0	0	54.1025	0	0	157.99	0	0	0	0	0	0	191.3125	0	0	0	0	0	121.56	0	0	0	357.46	603.8788	75.225	0	0	255.6525	0	0	0	0	0	0	0	0	0	0	0	0	0	10.65	0	22.95	5	0	0	7.82	0	0	0	503.19	0	59.0625	17.2	74.555	0	0	0	0	1020.6	13.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.66	0	0	0	0	0	289.74	20.7585	0	0	0	0	0
11003	.504	0	0	0	0	218.8725	628.705	0	0	619.85	402.9375	811.6094	0	2070.0258	0	0	0	907.5	0	0	277.35	0	0	59.78	0	629.13	0	0	0	0	0	0	0	0	0	0	0	0	998.7075	0	63.825	91.3964	0	0	0	428.5284	0	0	0	0	157.1325	240.35	0	0	0	0	0	10.0375	0	0	0	0	0	0	165.4692	69.325	199.23	0	0	331.58	0	37.3425	5.135	0	0	0	59.5175	78.0367	210	222.8	0	0	0	127.5	0	0	0	0	0	0	0	0	0	0	0	4.24	0	0	0	0	0	491.49	20.3625	0	0	0	0	0
11005	.504	93.555	0	0	28.5763	1007.3825	0	0	0	0	752.0075	616.8325	533.6475	775.2368	0	0	0	0	0	194.8825	17.16	882.1725	0	72.59	0	0	0	0	227.1796	0	0	0	0	0	0	0	0	0	868.1575	0	69.13	126.56	412.155	306.21	0	0	0	0	0	301.75	0	322.7076	0	0	0	0	0	0	153.585	0	119.025	0	0	0	0	11.27	68.1228	0	0	180.09	0	0	0	0	0	114.17	0	0	1990.8	57.9025	0	0	185.3	0	0	0	0	0	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	34.861	0	0	0	0	0
11007	.952	0	0	0	0	1711.725	0	0	0	0	179.2075	718.62	0	384.895	0	0	0	387.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754.1125	0	92.365	79.12	0	0	0	0	0	0	0	592.4625	148.5225	0	0	0	0	0	0	0	0	0	0	0	0	44.1529	0	0	0	0	0	0	16.6125	9.96	0	0	0	0	19.21	0	117.6	200.675	0	0	0	0	118.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11	0	0	0	0	0
11008	1.404	0	0	0	0	439.2375	0	0	0	698.4	0	75.185	0	147.345	0	0	0	521.125	0	0	0	0	0	213.5	0	0	0	223.85	0	0	287.945	0	0	0	0	0	0	0	0	0	0	275.5675	0	0	0	632.195	0	0	0	0	0	338.1182	0	0	0	0	0	0	0	0	0	0	0	0	0	51.7075	287.7	0	0	377.2425	0	118.2725	34.465	33.2475	0	0	0	0	0	0	0	0	0	0	19.14	0	0	0	171.76	0	0	0	0	0	0	11.66	0	0	0	0	0	422.5453	212.2996	0	0	0	0	0
11010	1.404	0	0	0	0	136.44	0	0	446.375	336.1344	304.38	82.02	0	1982.5241	0	0	329.0589	0	595.2375	0	0	0	0	116.195	0	168.125	0	225.885	76.5	0	0	0	0	0	31.88	0	0	0	0	0	209.975	193.8234	0	0	0	0	0	0	0	578.3303	0	183.1502	0	0	0	0	0	0	43.155	0	0	0	0	0	0	14.6625	224.7382	0	0	160.65	116.2875	177.545	42.525	0	0	0	70.4	0	0	94.69	0	0	109.83	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	377.289	0	0	0	0	0	0
11011	.978	0	0	0	0	39.515	0	0	988.9	307.1271	0	424.4451	0	364.8048	0	0	489.0601	0	144.3	0	138.675	0	0	136.7	0	219.84	0	0	76.5	0	113.6625	0	0	0	0	0	37.9875	0	319.8475	0	76.3125	297.85	0	0	0	0	0	115.175	0	0	0	0	0	202.65	0	0	0	0	0	0	0	14.25	0	0	126.525	40.5	907.8465	0	0	96.3	0	46.5	0	100.75	0	0	0	0	0	77.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456.2814	190.2048	0	0	0	0	0
11012	.978	0	0	303.7125	0	784.7075	0	0	383.0205	430.675	0	155.7	209.79	556.1585	0	0	0	819.5	11.7	0	0	78.625	0	0	0	0	0	0	419.077	0	60.62	0	0	211.96	0	0	0	0	0	0	155.35	221.825	0	220.9275	122.505	519.76	0	0	200.9	0	0	0	0	0	0	33.215	0	24.455	0	0	0	39.4	0	0	0	77.3	0	0	0	271.575	0	167.1025	42.56	0	0	0	0	0	92.4	22.28	0	0	0	135.625	177.405	0	0	135.5525	0	44.7525	0	0	0	0	0	2.12	0	0	0	0	0	282.3128	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	2871.4837	0	0	353.05	683.685	0	0	82.1394	0	0	0	414.375	0	0	0	0	0	0	0	0	0	360.4688	0	0	0	0	0	366.62	0	0	0	0	0	854.415	0	0	321.6	0	0	0	237.125	0	0	568.1075	0	0	0	0	0	.3775	11.1325	0	0	0	46.32	0	40.1254	0	60.495	199.23	0	0	413.07	0	0	0	0	0	51.145	0	0	0	133.68	0	0	0	0	0	0	0	1054.5525	0	0	0	0	0	0	0	0	0	0	0	0	0	219.3635	0	0	0	0	0	0
11014	1.22	0	0	0	0	601.2225	267.345	0	0	601.7184	0	233.55	176.4	1050.8048	0	0	0	0	268.125	0	0	0	0	277.55	0	0	0	170.6575	223.242	0	0	0	0	0	0	0	0	0	91.535	0	151.25	0	0	291.8425	0	0	0	131.04	0	313.3904	92.125	200.374	0	63.7065	0	0	0	15.8775	0	0	0	0	15.25	0	0	0	399.2753	0	0	55.08	0	111.9375	0	54.405	0	0	49.775	0	0	27.4575	0	0	282.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	487.21	0	0	0	658.05	0	0	467.0483	241.7625	1069.935	0	0	420.0475	0	0	1527.625	0	0	0	0	0	294.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372.7625	0	424.4675	0	0	0	0	0	274	0	0	342.38	306.3487	0	0	154.83	0	0	0	45.8325	15.64	0	0	0	0	0	10.3275	248.665	0	0	216.495	0	0	0	146.0875	0	162.4725	0	0	75.6	336.985	0	190.965	115.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620.5975	46.5913	0	0	0	0	0
11019	1.508	0	0	720.346	0	423.645	0	0	0	0	0	405.98	0	278.8382	0	0	0	345.125	0	0	0	0	0	37.4075	0	0	0	0	82.96	0	204.5925	0	0	0	0	0	0	0	0	0	308.55	0	0	0	678.7	0	0	0	1360.555	0	0	0	0	0	0	0	0	0	53.9325	0	126.7875	0	0	0	0	0	387.8924	0	0	85.68	264.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	83.34	178.23	0	501.105	0	0	0	199.665	813.4027	0	0	0	89.375	109.2	0	0	0	0	0	0	0	0	0	119.34	435.847	409.785	0	0	0	0	0	0	0	308.2025	0	0	800.4	0	0	0	0	0	0	101.2375	137.1083	0	549.4	0	0	0	0	0	0	0	0	164.7375	17.4	0	0	0	0	383.4654	0	0	546.8775	0	0	0	112.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.7519	16.08	0	0	0	0	0
11023	.254	0	0	0	0	1190.225	0	0	0	0	621.675	605.5525	0	0	0	0	0	794.75	0	0	0	0	0	43.1625	0	0	0	0	155.04	0	659.2425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.35	547.8953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356.6005	0	0	0	0	0	72.765	0	0	0	0	0	726.6	86.335	0	0	0	0	181.545	0	0	312.46	0	0	0	2063.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11024	.254	0	0	0	0	449.73	0	0	0	0	331.84	571.8725	994.56	0	0	0	0	506	0	0	0	150.96	0	0	0	0	0	0	87.21	0	318.255	0	0	0	0	0	0	0	0	0	61.6975	270.115	0	0	0	0	0	0	0	811.355	0	0	0	0	0	0	0	0	149.1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406.61	0	0	230.12	0	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11025	.291	0	0	0	0	297.975	0	0	0	405.713	0	472.05	0	0	718.9375	0	0	354.75	0	0	0	0	0	0	0	181.9275	0	0	160.1653	0	0	0	0	0	19.925	0	0	0	0	0	226.875	142.8246	223.4925	0	0	275.8	0	0	0	0	0	0	0	0	0	0	0	0	31.2825	0	0	0	10.5	0	0	173.9175	0	0	0	143.055	0	93.5	0	0	0	0	307.3875	0	369.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36	0	0	0	0	0	653.85	300.05	0	0	0	0	0
11029	.398	0	0	0	56.6182	920.0975	123.39	0	83.43	0	124.31	488.3063	375.9034	711.2495	126.4418	0	387.209	103.125	211.0875	0	57.7125	0	0	89.67	0	0	0	0	34	0	136.395	0	0	0	0	0	281.1075	0	0	128.7725	121.22	138.6049	0	0	0	0	0	0	289.25	0	263.245	0	0	0	0	0	0	9.6725	0	0	0	15.3	7	0	0	46.2525	215.215	0	0	0	0	0	0	0	0	0	0	0	0	196.575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.72	0	0	0	0	0	216.05	0	0	0	0	0	0
11032	.494	0	0	0	160.1262	397.95	137.1	0	250.29	0	0	2422.905	0	0	0	0	0	61.875	200.85	0	0	0	0	0	0	0	0	0	38.25	0	90.93	0	0	0	0	0	151.95	0	0	162.7625	0	0	200.455	0	0	0	0	0	0	702.8144	94.71	160.0758	0	0	0	0	3.75	6.205	0	0	0	0	16	0	0	44.4525	0	0	0	93.9789	0	0	0	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	962.885	0	0	0	7.42	0	0	0	0	0	261.9175	124.0536	0	0	0	0	0
11033	.494	0	0	0	374.545	938.055	0	0	0	299.6	0	0	231.4125	408.7352	0	0	0	565.8125	0	0	0	0	0	277.55	0	0	0	0	123.4302	0	689.5525	0	0	0	0	0	0	0	0	0	290.3925	162.7101	0	0	0	0	0	0	126.1125	307.2109	52.715	317.8105	0	156.5725	0	0	0	0	16.005	4.7925	0	0	8.75	0	0	0	406.8445	0	0	133.875	0	58.2075	0	389.9025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11035	.494	0	173.565	0	0	1107.9975	0	0	0	313.395	0	33.6875	0	764.6344	0	0	0	483.3125	0	0	0	0	0	438.475	0	0	0	0	118.5898	0	197.015	0	0	0	0	0	0	0	0	0	172.26	0	0	211.05	0	59.9	0	0	0	460.0187	0	177.0093	0	0	0	0	0	0	106.86	0	0	0	0	0	0	0	183.5531	0	0	233.8525	0	0	22.95	38.285	0	0	0	0	739.2	27.4275	0	0	0	32.76	0	0	0	0	0	0	0	289.1	0	0	0	6.36	0	0	0	0	0	0	42.68	22	0	0	0	0
11036	.481	0	0	0	808.9284	335.675	0	0	0	0	0	0	304.92	403.2325	0	0	0	240.625	0	0	0	0	0	0	0	0	0	0	76.16	0	0	0	0	0	0	0	493.8375	0	0	0	101.2875	0	0	381.71	0	110.2275	0	0	1102.5	1988.7004	0	0	0	103.2062	0	0	0	0	0	0	0	14.535	0	0	0	10.2375	199	0	0	741.204	0	0	0	0	0	0	0	0	37.8	0	0	0	109.83	0	0	0	151.915	0	0	0	0	2410.8	0	0	0	3.18	0	0	0	0	0	0	0	0	0	0	0	0
11039	.958	0	0	0	696.84	1343.2225	0	0	0	0	0	137.955	0	320.5875	0	0	720.8472	358.875	0	0	0	0	0	117.825	0	0	0	0	95.2	0	575.89	0	0	0	0	0	0	0	0	0	240.8	0	0	0	0	0	0	0	364.335	0	0	704.735	0	0	0	0	0	0	0	17.1	183.7125	0	0	0	0	203.5996	550.55	0	0	0	0	75.211	0	0	0	0	0	0	529.2	150.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.509	0	0	0	0	0	0
11041	.948	0	0	0	0	534.765	0	0	0	336.3773	0	0	0	267.7899	178.4444	390.325	35.2492	221.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695.97	0	0	0	118.72	0	273	0	0	0	0	0	1827.1531	0	0	0	0	0	0	0	0	44.07	0	0	3.6	6.75	0	0	91.8025	0	0	0	266.935	0	0	0	0	0	32.34	0	0	117.6	0	0	0	0	631.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11042	1.221	0	0	0	0	472.26	0	0	0	0	0	0	0	738.6875	0	0	0	739.75	0	0	691.9	0	0	0	0	0	0	242.7075	166.9938	0	0	0	0	0	0	0	0	265.5675	0	264.3225	305.25	0	345.06	180.9	0	0	247.25	260.8375	184.9825	0	0	0	0	0	103.395	0	0	10.585	0	0	0	25.5	0	54.9225	0	66.735	134.3533	0	0	214.6852	0	0	0	0	0	0	0	0	453.6	0	0	0	0	0	0	0	0	537.615	0	0	0	1615.205	0	0	0	8.48	0	0	0	0	0	0	225.552	0	0	0	0	0
11045	1.221	0	0	0	0	854.5	0	0	0	0	149.6625	469.775	0	404.8988	175.025	0	0	499.8125	0	0	0	36.1675	0	234.85	0	0	0	0	145.212	0	37.8875	0	0	0	175.34	0	0	0	0	40.665	0	369.19	0	0	0	0	0	113.19	176.5575	453.25	0	0	0	0	0	0	0	10.22	125.925	0	0	11.4	0	58.7551	0	9.2	164.6301	0	0	172.89	0	0	0	65.4875	0	128.345	0	0	600.6	111.4	0	0	0	0	41.325	0	0	0	0	0	0	401.8	0	0	0	19.08	0	0	0	0	0	108.16	189.004	0	0	0	0	0
11047	2.015	0	290.3175	0	0	557.13	347.415	0	0	1223.2	0	0	0	0	0	0	0	0	0	234.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281.9725	0	28.925	450.8	330.885	0	0	0	0	0	0	0	329.94	0	0	0	373.52	0	0	0	0	13.3	0	0	0	29.925	417.0826	66.5366	0	0	0	102.51	0	82.25	34.965	76.57	0	0	34.375	0	0	0	0	0	0	0	0	58.8625	0	167.7175	323.8125	0	0	0	0	0	0	0	0	0	0	0	0	0	41.1775	37	0	0	0	0
11049	1.477	0	0	0	139.5972	0	286.62	0	0	438.165	0	368.7425	0	352.5496	0	0	0	0	592.3125	0	0	0	0	0	0	0	0	0	157.8772	0	204.5925	0	0	0	0	0	0	0	0	0	102.08	0	131.95	0	0	0	165.1312	0	285.425	899.7815	138.96	0	0	0	56	0	0	0	33.465	0	0	0	32.25	0	0	44.94	117.41	0	0	202.725	0	151.8125	0	0	0	0	0	0	407.4	36.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0887	0	0	0	0	0
11050	1.057	0	0	0	0	1236.865	0	0	0	0	0	1667.94	0	495.6	0	0	0	1224.4375	0	0	0	0	0	243.39	0	0	0	0	165.92	0	0	0	0	0	0	0	843.3225	0	0	0	273.1775	0	0	0	0	0	0	0	0	1387.7228	0	0	0	0	0	0	0	0	457.575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.025	0	0	0	0	0	0	0	0	0	0	0	431.72	0	0	0	0	0	0	0	0	0	209	28.72	0	0	0	0	0
11051	1.057	0	0	319.8792	61.5489	0	656.16	0	0	385.605	0	534.3775	0	145.641	8.1675	0	0	0	452.02	0	0	0	0	0	0	143.25	0	0	0	0	0	0	36.93	0	0	0	0	0	655.75	0	92.3375	0	0	204.9225	0	175.4325	0	0	0	0	0	0	0	0	0	0	21.75	0	150.2475	0	0	19.775	25.3475	0	0	26.91	0	0	0	165.24	0	0	0	0	0	0	0	0	0	189.38	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.21	0	0	0	0	0	0	0
11052	.278	0	0	0	0	344.9075	324.8874	0	0	369.72	0	324.645	0	343.5579	96.195	0	144.144	988.625	0	0	152.5425	0	0	298.49	0	0	0	118.03	53.0981	0	363.72	15.195	0	0	0	0	0	0	0	0	130.63	193.52	0	0	0	649.8425	0	0	0	0	0	0	0	0	0	0	0	0	22.5525	0	0	112.8375	19	0	0	9.5625	135.32	0	0	258.57	0	58.705	0	0	43.5375	0	0	0	436.8	83.55	0	0	39.04	0	78.4875	0	0	0	0	0	0	81.51	0	0	0	8.48	0	0	0	0	0	182.0231	118.1657	0	0	0	0	0
11056	.534	0	0	0	0	0	584.45	0	0	202.95	230.25	444.7	0	0	386.595	0	195.7725	959.75	0	0	0	0	0	219.94	0	119.375	0	0	76.5	0	378.875	0	0	0	0	0	0	0	0	0	222.65	110.74	0	0	0	122.175	0	0	0	0	0	0	0	229.8375	0	0	22.525	17.885	0	0	0	0	0	0	0	174.1275	0	0	0	0	0	0	0	80.6	0	0	0	0	0	341.32	0	0	230.12	0	0	0	0	0	0	0	0	0	0	0	0	6.36	0	0	0	0	321.4	156	0	0	0	0	0	0
11062	.693	0	0	0	0	2288.885	0	0	0	1017.6009	0	71.47	0	0	0	0	0	310.75	598.49	0	0	0	0	414.19	0	0	0	0	70.38	0	0	0	0	0	0	0	0	0	0	284.655	0	582.2931	0	0	0	0	0	0	0	1682.14	0	0	0	430.6761	0	0	0	0	0	0	192.3375	0	0	0	0	0	0	0	0	0	0	51.4625	77.42	91.6825	0	0	0	0	957.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6	0	0	0	0	0	0
11063	.693	0	0	0	0	3298.4275	0	0	0	0	433.6375	0	0	0	0	0	0	550	0	0	0	0	0	256.2	0	0	0	0	656.4856	0	0	0	0	0	0	0	1162.4175	0	0	0	738.255	0	0	0	0	0	0	0	321.5625	0	219.555	0	0	0	0	0	0	12.5925	0	0	155.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11064	.693	0	0	227.8411	0	167.5375	0	0	0	0	0	245.52	0	0	0	0	0	375.375	0	0	0	0	0	303.315	0	0	0	284.9	0	0	0	0	0	0	0	0	0	0	91.805	0	132.9025	0	1167.6675	170.61	0	0	0	0	0	333.4625	0	0	0	0	0	0	0	0	187.005	0	0	18.87	0	60.9	0	116.785	173.2098	122.0927	0	0	138.4375	0	0	0	129.605	0	0	0	1037.4	0	0	0	109.83	0	37.5375	0	0	514.64	0	0	0	1145.475	0	0	0	0	0	0	0	0	0	0	97.2693	0	0	0	0	0
11067	1.325	0	0	0	0	842.0975	0	0	0	0	0	414.315	337.995	298.9	0	0	261.6075	515.625	0	0	0	0	0	208.4675	0	0	0	0	154.53	0	886.5675	0	0	0	0	0	0	0	0	0	71.2	0	348.5425	0	0	0	0	0	0	1283.1293	0	0	0	0	0	0	0	0	61.335	0	0	24.1875	0	0	0	39.525	181.6608	0	0	170.235	0	0	0	0	0	0	0	0	0	111.4	0	0	104.6	157.5	0	0	510.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.8972	6.75	0	0	0	0
11069	.966	0	0	0	0	312.525	0	0	0	737.385	115.125	1863.395	0	0	305.4625	0	90.6408	718.4375	0	0	0	78.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643.6548	0	0	0	0	0	0	0	397.3688	0	0	0	419.05	0	0	0	0	275.37	0	0	34.425	0	0	0	0	0	0	0	0	0	0	0	0	30.195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11070	1.501	0	0	0	0	1632.385	0	0	766.3975	1045.1925	0	0	485.625	656.25	593.0575	0	0	0	598.65	0	0	0	0	0	0	0	0	0	0	0	2030.77	0	0	0	0	0	0	0	0	0	356.8	763.8648	0	0	0	0	0	0	0	0	297.045	368.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520.4025	0	0	0	0	74.175	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.6925	0	0	0	0	0	0
11071	1.967	0	0	0	0	327.0025	0	0	0	0	0	962.595	0	0	0	0	0	77.6875	0	0	0	0	0	0	0	0	0	0	197.0092	0	257.635	0	0	0	0	0	0	0	0	0	136.03	71.76	507.825	0	0	0	0	0	685.2425	313.3904	0	0	56.1	0	0	14.6	0	0	0	0	123.3375	32.56	0	0	0	0	0	249.59	0	140.4375	0	0	0	0	0	0	0	0	474.6	0	0	0	0	23.25	0	0	0	0	0	0	0	0	0	0	0	4.24	0	0	0	0	0	0	77.5335	0	0	0	0	0
11075	1.273	0	0	0	0	0	665.39	0	0	0	433.6375	121.0375	0	728.5946	63.1575	0	0	0	1018.875	0	0	0	0	90.3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.5125	0	0	0	328.405	0	0	194.675	0	0	0	622.237	0	0	0	0	43.255	0	0	0	61.11	0	0	0	10	0	0	94.185	0	0	0	296.3075	0	0	143.385	0	0	74.7125	0	0	0	211.385	0	0	162.1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.452	0	0	0	0	0
