serial	prewt	an10s1	an10s2	an10s3	an10s4	an10s5	an10s6	an10s7	an10s8	an10s9	an10s10	an10s11	an10s12	an10s13	an10s14	an10s15	an10s16	an10s17	an10s18	an10s19	an10s20	an10s21	an10s22	an10s23	an10s24	an10s25	an10s26	an10s27	an10s28	an10s29	an10s30	an10s31	an10s32	an10s33	an10s34	an10s35	an10s36	an10s37	an10s38	an10s39	an10s40	an10s41	an10s42	an10s43	an10s44	an10s45	an10s46	an10s47	an10s48	an10s49	an10s50	an10s51	an10s52	an10s53	an10s54	an10s55	an10s56	an10s57	an10s58	an10s59	an10s60	an10s61	an10s62	an10s63	an10s64	an10s65	an10s66	an10s67	an10s68	an10s69	an10s70	an10s71	an10s72	an10s73	an10s74	an10s75	an10s76	an10s77	an10s78	an10s79	an10s80	an10s81	an10s82	an10s83	an10s84	an10s85	an10s86	an10s87	an10s88	an10s89	an10s90	an10s91	an10s92	an10s93	an10s94	an10s95	an10s96	an10s97	an10s98	an10s99	an10s100	an10s101	an10s102	an10s103	an10s104	an10s105	an10s106	an10s107
11002	.406	0	0	0	0	2.7935	0	0	.4794	0	0	2.108	0	19.7271	3.423	0	0	9.672	0	0	.1487	0	0	.0093	0	0	0	0	0	0	0	0	0	0	0	0	.04	0	0	0	0	.4025	0	0	0	.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	.315	0	.48	.235	0	0	.374	0	0	0	1.3705	0	3.51	.92	3.8665	0	0	0	0	63.7875	.8688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1787	0	0	0	0	0	7.6825	.0225	0	0	0	0	0
11003	.504	0	0	0	0	.4235	1.2375	0	0	10.5455	2.1525	5.6723	0	43.4209	0	0	0	15.84	0	0	.405	0	0	.0035	0	27.442	0	0	0	0	0	0	0	0	0	0	0	0	.306	0	.069	.145	0	0	0	.3536	0	0	0	0	.2008	.2012	0	0	0	0	0	.4263	0	0	0	0	0	0	.9906	.3983	.203	0	0	1.18	0	2.2035	.2763	0	0	0	3.3895	.181	13.125	13.9	0	0	0	7.31	0	0	0	0	0	0	0	0	0	0	0	.065	0	0	0	0	0	9.2399	1.1438	0	0	0	0	0
11005	.504	.693	0	0	.1238	3.1232	0	0	0	0	11.1832	6.767	8.7045	14.6076	0	0	0	0	0	6.9703	.129	11.9213	0	.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.266	0	0	0	0	0	0	0	0	0	0	.71	0	.2219	0	0	0	0	0	0	1.8235	0	2.001	0	0	0	0	.539	.0855	0	0	.448	0	0	0	0	0	6.86	0	0	124.425	3.5863	0	0	6.58	0	0	0	0	0	0	0	0	0	0	0	0	.0163	0	0	0	0	0	0	.018	0	0	0	0	0
11007	.952	0	0	0	0	5.5665	0	0	0	0	1.117	5.5405	0	6.9825	0	0	0	6.768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1438	0	0	0	0	0	0	0	0	0	0	.6863	.1898	0	0	0	0	0	0	0	0	0	0	0	0	.5135	0	0	0	0	0	0	.0052	.603	0	0	0	0	1.02	0	7.35	12.4945	0	0	0	0	7.4005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1155	0	0	0	0	0
11008	1.404	0	0	0	0	1.0855	0	0	0	7.065	0	.176	0	3.23	0	0	0	9.096	0	0	0	0	0	.0125	0	0	0	6.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.231	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4118	.66	0	0	1.3425	0	6.9755	1.8605	1.7242	0	0	0	0	0	0	0	0	0	0	1.199	0	0	0	1.4125	0	0	0	0	0	0	.1787	0	0	0	0	0	4.5367	1.7967	0	0	0	0	0
11010	1.404	0	0	0	0	.264	0	0	1.1548	4.4688	6.534	.192	0	26.5607	0	0	8.3085	0	15.2625	0	0	0	0	.0765	0	7.1562	0	6.771	0	0	0	0	0	0	.01	0	0	0	0	0	.018	.3075	0	0	0	0	0	0	0	.1921	0	.0435	0	0	0	0	0	0	.378	0	0	0	0	0	0	.5463	.561	0	0	.3675	.0368	10.487	2.295	0	0	0	3.904	0	0	5.875	0	0	2.457	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	5.0436	0	0	0	0	0	0
11011	.978	0	0	0	0	.1295	0	0	1.98	0	0	3.6797	0	1.4616	0	0	5.9343	0	3.7	0	.2025	0	0	.09	0	10.2477	0	0	0	0	0	0	0	0	0	0	.0125	0	.098	0	.0825	0	0	0	0	0	0	.0085	0	0	0	0	0	0	0	0	0	0	0	0	0	.4988	0	0	.5138	.81	1.0725	0	0	.33	0	2.7375	0	5.225	0	0	0	0	0	4.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6931	.6929	0	0	0	0	0
11012	.978	0	0	.9975	0	2.3563	0	0	.7564	1.495	0	2.835	4.1715	14.858	0	0	0	14.304	.3	0	0	1.0625	0	0	0	0	0	0	.1479	0	0	0	0	.07	0	0	0	0	0	0	.03	.76	0	0	.0563	1.015	0	0	.14	0	0	0	0	0	0	1.729	0	1.0385	0	0	0	.762	0	0	0	1.795	0	0	0	.6213	0	10.043	2.242	0	0	0	0	0	5.775	1.39	0	0	0	7.7875	11.078	0	0	0	0	.675	0	0	0	0	0	.0325	0	0	0	0	0	2.6209	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	10.5702	0	0	1.886	9.3375	0	0	1.8123	0	0	0	10.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.115	0	0	0	0	0	0	0	0	0	0	0	0	.0175	0	0	.3768	0	0	0	0	0	.0213	.4728	0	0	0	.912	0	.4466	0	.3885	.203	0	0	1.47	0	0	0	0	0	3.0475	0	0	0	8.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6385	0	0	0	0	0	0
11014	1.22	0	0	0	0	1.8165	.5265	0	0	0	0	4.2525	3.51	14.1216	0	0	0	0	6.875	0	0	0	0	.0163	0	0	0	4.0415	0	0	0	0	0	0	0	0	0	0	.0243	0	0	0	0	0	0	0	0	.192	0	.2432	.2375	.1377	0	.2587	0	0	0	.6743	0	0	0	0	.7168	0	0	0	.5011	0	0	.126	0	6.6375	0	2.8215	0	0	2.7602	0	0	1.6748	0	0	7.384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	0	0	0	0	1.2915	0	0	2.8025	1.2915	18.937	0	0	12.8843	0	0	26.664	0	0	0	0	0	.0173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7575	0	0	0	0	0	.02	0	0	0	.2093	0	0	0	0	0	0	.7875	.357	0	0	0	0	0	.3847	.1845	0	0	.4953	0	0	0	7.5762	0	9.934	0	0	4.725	21.0238	0	11.8755	2.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4725	.0505	0	0	0	0	0
11019	1.508	0	0	2.0032	0	1.3725	0	0	0	0	0	15.158	0	.4393	0	0	0	6.024	0	0	0	0	0	.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32	0	0	0	2.0062	0	0	0	0	0	0	0	0	0	.357	0	2.1315	0	0	0	0	0	.3657	0	0	.196	.5405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	.27	.351	0	1.6763	0	0	0	2.4502	17.359	0	0	0	1.56	2.8	0	0	0	0	0	0	0	0	0	0	11.1222	0	0	0	0	0	0	0	0	.0588	0	0	0	0	0	0	0	0	0	.1225	.1064	0	0	0	0	0	0	0	0	0	0	2.7695	.609	0	0	0	0	.8643	0	0	1.4665	0	0	0	5.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.7988	.184	0	0	0	0	0
