serial	prewt	an46s1	an46s2	an46s3	an46s4	an46s5	an46s6	an46s7	an46s8	an46s9	an46s10	an46s11	an46s12	an46s13	an46s14	an46s15	an46s16	an46s17	an46s18	an46s19	an46s20	an46s21	an46s22	an46s23	an46s24	an46s25	an46s26	an46s27	an46s28	an46s29	an46s30	an46s31	an46s32	an46s33	an46s34	an46s35	an46s36	an46s37	an46s38	an46s39	an46s40	an46s41	an46s42	an46s43	an46s44	an46s45	an46s46	an46s47	an46s48	an46s49	an46s50	an46s51	an46s52	an46s53	an46s54	an46s55	an46s56	an46s57	an46s58	an46s59	an46s60	an46s61	an46s62	an46s63	an46s64	an46s65	an46s66	an46s67	an46s68	an46s69	an46s70	an46s71	an46s72	an46s73	an46s74	an46s75	an46s76	an46s77	an46s78	an46s79	an46s80	an46s81	an46s82	an46s83	an46s84	an46s85	an46s86	an46s87	an46s88	an46s89	an46s90	an46s91	an46s92	an46s93	an46s94	an46s95	an46s96	an46s97	an46s98	an46s99	an46s100	an46s101	an46s102	an46s103	an46s104	an46s105	an46s106	an46s107
11002	.406	0	0	0	0	.027	0	0	.1105	0	0	.4833	0	.2672	.063	0	0	.3829	0	0	.0642	0	0	.1508	0	0	0	0	0	0	.1669	0	0	0	0	0	.364	0	0	0	.0244	.4226	.09	0	0	.0862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0549	0	0	0	0	0	0
11003	.504	0	0	0	0	.0289	.048	0	0	0	0	1.1621	0	1.2296	0	0	0	.627	0	0	.3405	0	0	.0571	0	.0771	0	0	0	0	0	0	0	0	0	0	0	0	2.0655	0	.0046	.0551	0	0	0	.0667	0	0	0	0	.1241	.0862	0	0	0	0	0	0	0	0	0	0	0	0	.1989	0	.0638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2782	0	0	0	0	0	0
11005	.504	.0315	0	0	.0046	.0398	0	0	0	0	0	.5534	.3777	.3595	0	0	0	0	0	0	.0177	.6311	0	.0693	0	0	0	0	.0339	0	0	0	0	0	0	0	0	0	1.7955	0	.0039	.032	.6035	.0169	0	0	0	0	0	.1669	0	.0344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11007	.952	0	0	0	0	.0522	0	0	0	0	0	.6089	0	.1887	0	0	0	.2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2012	0	.0078	.0538	0	0	0	0	0	0	0	.5444	.1173	0	0	0	0	0	0	0	0	0	0	0	0	.0374	0	0	0	0	0	0	.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11008	1.404	0	0	0	0	.04	0	0	0	0	0	.0011	0	.3164	0	0	0	.3601	0	0	0	0	0	.2037	0	0	0	.1265	0	0	.342	0	0	0	0	0	0	0	0	0	0	.0799	0	0	0	.2003	0	0	0	0	0	.0037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3767	0	0	0	0	0
11010	1.404	0	0	0	0	.018	0	0	.0241	.0672	0	.0012	0	1.8393	0	0	.0985	0	.2442	0	0	0	0	.1088	0	.0031	0	.1277	.0163	0	0	0	0	0	.0894	0	0	0	0	0	.0155	.1169	0	0	0	0	0	0	0	.4072	0	.1436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0275	0	0	0	.0095	0	0	0	0	0	0	0	0	0	0	0	.0782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3551	0	0	0	0	0	0
11011	.978	0	0	0	0	.001	0	0	.055	0	0	.3927	0	.468	0	0	.0723	0	.0592	0	.1703	0	0	.128	0	0	0	0	.0163	0	.135	0	0	0	0	0	.1137	0	.6615	0	.0055	.105	0	0	0	0	0	.0731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0126	0	.1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2354	.186	0	0	0	0	0
11012	.978	0	0	.0735	0	.0346	0	0	.0248	0	0	.0975	.0432	.3361	0	0	0	.5662	.0048	0	0	.0563	0	0	0	0	0	0	.0667	0	.072	0	0	.056	0	0	0	0	0	0	.017	.1283	0	.0223	.0075	.0562	0	0	.0473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0455	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	.0279	0	0	0	.3741	0	0	.0042	0	0	0	.17	0	0	0	0	0	0	0	0	0	.0749	0	0	0	0	0	1.0281	0	0	0	0	0	.0572	0	0	.012	0	0	0	.1505	0	0	.2833	0	0	0	0	0	0	0	0	0	0	0	0	.0084	0	0	.0638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0495	0	0	0	0	0	0
11014	1.22	0	0	0	0	.029	.0205	0	0	0	0	.1462	.2115	.7339	0	0	0	0	.11	0	0	0	0	.2649	0	0	0	.1239	.0451	0	0	0	0	0	0	0	0	0	.1303	0	.0112	0	0	.0294	0	0	0	.1152	0	.2992	.06	.0214	0	.0299	0	0	0	0	0	0	0	0	0	0	0	0	.0369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
