serial	prewt	an30s1	an30s2	an30s3	an30s4	an30s5	an30s6	an30s7	an30s8	an30s9	an30s10	an30s11	an30s12	an30s13	an30s14	an30s15	an30s16	an30s17	an30s18	an30s19	an30s20	an30s21	an30s22	an30s23	an30s24	an30s25	an30s26	an30s27	an30s28	an30s29	an30s30	an30s31	an30s32	an30s33	an30s34	an30s35	an30s36	an30s37	an30s38	an30s39	an30s40	an30s41	an30s42	an30s43	an30s44	an30s45	an30s46	an30s47	an30s48	an30s49	an30s50	an30s51	an30s52	an30s53	an30s54	an30s55	an30s56	an30s57	an30s58	an30s59	an30s60	an30s61	an30s62	an30s63	an30s64	an30s65	an30s66	an30s67	an30s68	an30s69	an30s70	an30s71	an30s72	an30s73	an30s74	an30s75	an30s76	an30s77	an30s78	an30s79	an30s80	an30s81	an30s82	an30s83	an30s84	an30s85	an30s86	an30s87	an30s88	an30s89	an30s90	an30s91	an30s92	an30s93	an30s94	an30s95	an30s96	an30s97	an30s98	an30s99	an30s100	an30s101	an30s102	an30s103	an30s104	an30s105	an30s106	an30s107
11002	.406	0	0	0	0	0	0	0	8.9794	0	0	0	0	9.5126	7.266	0	0	42.94	0	0	14.45	0	0	20.8125	0	0	0	0	0	0	41.8125	0	0	0	0	0	12.2	0	0	0	0	367.2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	48	378	0	0	28.05	0	0	0	0	0	6.4125	2.2	3.885	0	0	0	0	0	.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.75	0	0	0	0	0	0
11003	.504	0	0	0	0	0	0	0	0	0	0	4.4363	0	43.5858	0	0	0	102.3	0	0	48.75	0	0	7.875	0	11.41	0	0	0	0	0	0	0	0	0	0	0	0	321.3	0	0	128.6585	0	0	0	23.8999	0	0	0	0	7.3	0	0	0	0	0	0	88	0	0	0	0	0	0	35.8722	17.7	0	0	0	0	0	3.3475	.91	0	0	0	18.5975	.0156	0	10	0	0	0	14.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599.0075	14.625	0	0	0	0	0
11005	.504	32.445	0	0	.4839	0	0	0	0	0	0	2.5725	22.7125	0	0	0	0	0	0	0	3.6	140.25	0	9.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279.3	0	0	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.2625	0	24.15	0	0	0	0	40.425	0	0	0	0	0	0	0	0	0	36.75	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11007	.952	0	0	0	0	0	0	0	0	0	0	1.0625	0	0	0	0	0	43.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.5	0	0	0	0	0	0	0	0	0	0	9.15	6.9	0	0	0	0	0	0	0	0	0	0	0	0	110.8234	0	0	0	0	0	0	.015	.48	0	0	0	0	1.36	0	0	5.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2	0	0	0	0	0
11008	1.404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.745	0	0	0	0	0	28.125	0	0	0	53.625	0	0	40.85	0	0	0	0	0	0	0	0	0	0	2.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1375	0	0	0	0	0	10.635	18.3	1.7325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3422.4295	43.2893	0	0	0	0	0
11010	1.404	0	0	0	0	0	0	0	0	7.8456	0	0	0	129.2778	0	0	20.5964	0	27.4725	0	0	0	0	8.075	0	1.875	0	54.1125	0	0	0	0	0	0	14.54	0	0	0	0	0	0	272.8447	0	0	0	0	0	0	0	27.6696	0	10.2595	0	0	0	0	0	0	6.3	0	0	0	0	0	0	5.75	0	0	0	0	.105	15.945	5.7375	0	0	0	30.72	0	0	1	0	0	2.4675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465.6908	0	0	0	0	0	0
11011	.978	0	0	0	0	0	0	0	0	0	0	2.8805	0	37.1064	0	0	12.0436	0	6.66	0	24.375	0	0	9.5	0	3.435	0	0	0	0	16.125	0	0	0	0	0	3.8125	0	102.9	0	0	2.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	104.1418	567	0	0	0	0	0	5.25	0	5.25	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.3914	18.1908	0	0	0	0	0
11012	.978	0	0	85.484	0	0	0	0	0	0	0	1.275	0	8.381	0	0	0	92.38	.54	0	0	12.5	0	0	0	0	0	0	.6503	0	8.6	0	0	69.58	0	0	0	0	0	0	0	50.825	0	0	0	0	0	0	0	0	0	0	0	0	0	1846.1625	0	214.4	0	0	0	241.475	0	0	0	33.8875	0	0	0	0	0	10.555	7.6	0	0	0	0	0	0	1	0	0	0	14.875	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2030.8624	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	0	0	0	0	20.115	0	0	2.289	0	0	0	19.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7	0	0	0	0	0	0	97.6	0	0	0	123	0	92.2642	0	0	0	0	0	0	0	0	0	0	0	18.55	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.2518	0	0	0	0	0	0
11014	1.22	0	0	0	0	0	0	0	0	0	0	1.9125	24.75	50.8987	0	0	0	0	12.375	0	0	0	0	20.3125	0	0	0	.7375	0	0	0	0	0	0	0	0	0	0	29.4	0	0	0	0	0	0	0	0	0	0	22.8768	0	0	0	3.5906	0	0	0	139.2	0	0	0	0	1152.9	0	0	0	0	0	0	0	0	10.125	0	2.835	0	0	21.72	0	0	0	0	0	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
