serial	prewt	an43s1	an43s2	an43s3	an43s4	an43s5	an43s6	an43s7	an43s8	an43s9	an43s10	an43s11	an43s12	an43s13	an43s14	an43s15	an43s16	an43s17	an43s18	an43s19	an43s20	an43s21	an43s22	an43s23	an43s24	an43s25	an43s26	an43s27	an43s28	an43s29	an43s30	an43s31	an43s32	an43s33	an43s34	an43s35	an43s36	an43s37	an43s38	an43s39	an43s40	an43s41	an43s42	an43s43	an43s44	an43s45	an43s46	an43s47	an43s48	an43s49	an43s50	an43s51	an43s52	an43s53	an43s54	an43s55	an43s56	an43s57	an43s58	an43s59	an43s60	an43s61	an43s62	an43s63	an43s64	an43s65	an43s66	an43s67	an43s68	an43s69	an43s70	an43s71	an43s72	an43s73	an43s74	an43s75	an43s76	an43s77	an43s78	an43s79	an43s80	an43s81	an43s82	an43s83	an43s84	an43s85	an43s86	an43s87	an43s88	an43s89	an43s90	an43s91	an43s92	an43s93	an43s94	an43s95	an43s96	an43s97	an43s98	an43s99	an43s100	an43s101	an43s102	an43s103	an43s104	an43s105	an43s106	an43s107
11002	.406	0	0	0	0	.2999	0	0	.34	0	0	1.1041	0	1.7804	.342	0	0	1.9778	0	0	.3366	0	0	.7391	0	0	0	0	0	0	1.4794	0	0	0	0	0	1.268	0	0	0	2.6139	3.7915	.2865	0	0	1.7224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.015	.0015	0	0	.0017	0	0	0	.006	0	.0034	.004	.0074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.6475	.009	0	0	0	0	0
11003	.504	0	0	0	0	.2541	.426	0	0	1.127	.0525	2.4434	0	6.9093	0	0	0	3.399	0	0	1.776	0	0	.2797	0	.4511	0	0	0	0	0	0	0	0	0	0	0	0	6.3495	0	.2381	.5757	0	0	0	2.0467	0	0	0	0	.6588	.9114	0	0	0	0	0	.0096	0	0	0	0	0	0	.6591	.087	.406	0	0	0	0	.002	.0007	0	0	0	.0108	.844	0	0	0	0	0	.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7947	0	0	0	0	0	0
11005	.504	.3276	0	0	.1108	.3823	0	0	0	0	.0843	1.581	1.8624	3.2412	0	0	0	0	0	0	.0921	3.2257	0	.3396	0	0	0	0	1.8534	0	0	0	0	0	0	0	0	0	5.5195	0	.396	.4256	1.9135	1.1961	0	0	0	0	0	1.491	0	1.6218	0	0	0	0	0	0	.0536	0	.0345	0	0	0	0	.0025	.2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2093	0	0	0	0	0
11007	.952	0	0	0	0	.5567	0	0	0	0	.0245	1.9763	0	1.7003	0	0	0	1.4523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.485	0	.7404	.229	0	0	0	0	0	0	0	3.0195	.6227	0	0	0	0	0	0	0	0	0	0	0	0	.1901	0	0	0	0	0	0	.1013	.0003	0	0	0	0	.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11008	1.404	0	0	0	0	.3588	0	0	0	1.575	0	.0121	0	.5311	0	0	0	1.9518	0	0	0	0	0	.9988	0	0	0	.55	0	0	1.6188	0	0	0	0	0	0	0	0	0	0	1.2823	0	0	0	4.5041	0	0	0	0	0	.9387	0	0	0	0	0	0	0	0	0	0	0	0	0	.0233	.708	0	0	0	0	.0063	.0061	.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2855	.9917	0	0	0	0	0
11010	1.404	0	0	0	0	.1584	0	0	.2033	.7224	.324	.0132	0	5.488	0	0	.921	0	1.3126	0	0	0	0	.561	0	.0906	0	.555	.5738	0	0	0	0	0	.249	0	0	0	0	0	1.5117	1.2208	0	0	0	0	0	0	0	3.0744	0	.6286	0	0	0	0	0	0	.0179	0	0	0	0	0	0	.0057	1.2623	0	0	0	.7088	.0092	.0068	0	0	0	.0192	0	0	0	0	0	.3454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6008	0	0	0	0	0	0
11011	.978	0	0	0	0	.013	0	0	.473	.5586	0	1.2506	0	1.0272	0	0	2.3009	0	.3182	0	.888	0	0	.66	0	.1145	0	0	.5738	0	.639	0	0	0	0	0	.3963	0	2.0335	0	.2846	1.3965	0	0	0	0	0	.895	0	0	0	0	0	.129	0	0	0	0	0	0	0	.0047	0	0	.7938	.0068	3.2587	0	0	.003	0	.0038	0	.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1901	1.0725	0	0	0	0	0
11012	.978	0	0	.8925	0	.3587	0	0	.2511	.115	0	.5888	.6399	1.8677	0	0	0	3.0694	.0258	0	0	.2875	0	0	0	0	0	0	3.0256	0	.3408	0	0	1.092	0	0	0	0	0	0	1.0865	.931	0	1.3284	.8756	2.4867	0	0	1.0307	0	0	0	0	0	0	.0046	0	.0235	0	0	0	.0258	0	0	0	.0396	0	0	0	0	0	.0062	.0076	0	0	0	0	0	0	0	0	0	0	.0175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1442	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	.6282	0	0	.046	1.8226	0	0	.1113	0	0	0	.9137	0	0	0	0	0	0	0	0	0	2.8156	0	0	0	0	0	2.8635	0	0	0	0	0	6.1957	0	0	1.144	0	0	0	1.8428	0	0	3.9606	0	0	0	0	0	0	.0107	0	0	0	.03	0	.3976	0	.0055	.406	0	0	0	0	0	0	0	0	.0146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.5974	0	0	0	0	0	0
11014	1.22	0	0	0	0	.2834	.1814	0	0	1.0944	0	.8831	.603	2.2909	0	0	0	0	.5912	0	0	0	0	1.2984	0	0	0	.6077	1.8272	0	0	0	0	0	0	0	0	0	.5685	0	1.1313	0	0	1.7548	0	0	0	.8856	0	2.1552	.5	1.007	0	.1573	0	0	0	.0152	0	0	0	0	.0046	0	0	0	1.7144	0	0	0	0	.0056	0	.0054	0	0	.0136	0	0	0	0	0	1.2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	.2656	0	0	0	.4428	0	0	.6183	.0315	2.9475	0	0	.8171	0	0	5.7216	0	0	0	0	0	1.3783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7647	0	2.0743	0	0	0	0	0	2.064	0	0	2.0167	.8505	0	0	.4134	0	0	0	.0158	.0034	0	0	0	0	0	.004	.8692	0	0	0	0	0	0	.0145	0	0	0	0	0	0	0	0	.3619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0549	.0202	0	0	0	0	0
11019	1.508	0	0	2.4883	0	.1372	0	0	0	0	0	.8719	0	1.058	0	0	0	1.2927	0	0	0	0	0	.1722	0	0	0	0	.6237	0	1.1502	0	0	0	0	0	0	0	0	0	2.3077	0	0	0	3.7015	0	0	0	10.5544	0	0	0	0	0	0	0	0	0	.0191	0	.0368	0	0	0	0	0	2.544	0	0	0	1.4993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	.027	.1209	0	.2321	0	0	0	1.211	2.1085	0	0	0	.3348	.2408	0	0	0	0	0	0	0	0	0	.8951	1.6151	2.433	0	0	0	0	0	0	0	1.833	0	0	5.014	0	0	0	0	0	0	.756	.9429	0	2.8392	0	0	0	0	0	0	0	0	.0478	.0058	0	0	0	0	1.6555	0	0	.0061	0	0	0	.0112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4296	.0688	0	0	0	0	0
11023	.254	0	0	0	0	.6335	0	0	0	0	.081	1.9	0	0	0	0	0	2.9767	0	0	0	0	0	.1987	0	0	0	0	1.1656	0	3.7062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5425	3.5511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.375	0	0	0	0	0	.0115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11024	.254	0	0	0	0	.2052	0	0	0	0	.0355	1.7384	3.0336	0	0	0	0	1.8952	0	0	0	.552	0	0	0	0	0	0	.6541	0	1.7892	0	0	0	0	0	0	0	0	0	.3872	1.43	0	0	0	0	0	0	0	5.7005	0	0	0	0	0	0	0	0	.0529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.7238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
