serial	prewt	an16s1	an16s2	an16s3	an16s4	an16s5	an16s6	an16s7	an16s8	an16s9	an16s10	an16s11	an16s12	an16s13	an16s14	an16s15	an16s16	an16s17	an16s18	an16s19	an16s20	an16s21	an16s22	an16s23	an16s24	an16s25	an16s26	an16s27	an16s28	an16s29	an16s30	an16s31	an16s32	an16s33	an16s34	an16s35	an16s36	an16s37	an16s38	an16s39	an16s40	an16s41	an16s42	an16s43	an16s44	an16s45	an16s46	an16s47	an16s48	an16s49	an16s50	an16s51	an16s52	an16s53	an16s54	an16s55	an16s56	an16s57	an16s58	an16s59	an16s60	an16s61	an16s62	an16s63	an16s64	an16s65	an16s66	an16s67	an16s68	an16s69	an16s70	an16s71	an16s72	an16s73	an16s74	an16s75	an16s76	an16s77	an16s78	an16s79	an16s80	an16s81	an16s82	an16s83	an16s84	an16s85	an16s86	an16s87	an16s88	an16s89	an16s90	an16s91	an16s92	an16s93	an16s94	an16s95	an16s96	an16s97	an16s98	an16s99	an16s100	an16s101	an16s102	an16s103	an16s104	an16s105	an16s106	an16s107
11002	.406	0	0	0	0	1.2848	0	0	1.2087	0	0	3.9322	0	5.1635	1.359	0	0	7.8585	0	0	1.36	0	0	3.182	0	0	0	0	0	0	5.1563	0	0	0	0	0	3.264	0	0	0	6.283	9.4427	1.065	0	0	4.1067	0	0	0	0	0	0	0	0	0	0	0	0	0	.015	0	.195	.02	0	0	.017	0	0	0	.2815	0	.0338	.02	.0555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0852	.0383	0	0	0	0	0
11003	.504	0	0	0	0	.8085	1.7173	0	0	2.3748	.1837	8.7072	0	19.965	0	0	0	12.87	0	0	7.2	0	0	1.204	0	1.9545	0	0	0	0	0	0	0	0	0	0	0	0	26.775	0	.575	1.4442	0	0	0	4.6185	0	0	0	0	1.9893	2.8175	0	0	0	0	0	.0412	0	0	0	0	0	0	2.7144	.3393	1.218	0	0	.354	0	.0195	.0033	0	0	0	.0438	1.5977	0	0	0	0	0	.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2449	.0112	0	0	0	0	0
11005	.504	.693	0	0	.3279	1.6125	0	0	0	0	.3613	5.6145	5.8043	8.4825	0	0	0	0	0	.1423	.369	13.1835	0	1.462	0	0	0	0	4.7374	0	0	0	0	0	0	0	0	0	23.275	0	.9533	1.04	7.1355	3.2525	0	0	0	0	0	3.7275	0	3.7141	0	0	0	0	0	0	.364	0	.207	0	0	0	0	.0245	.6327	0	0	.064	0	0	0	0	0	0	0	0	0	.0047	0	0	1.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.5461	0	0	0	0	0
11007	.952	0	0	0	0	2.4105	0	0	0	0	.095	7.2827	0	4.312	0	0	0	5.499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.125	0	1.7875	.5483	0	0	0	0	0	0	0	8.8755	1.8803	0	0	0	0	0	0	0	0	0	0	0	0	.9116	0	0	0	0	0	0	.2565	.003	0	0	0	0	.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11008	1.404	0	0	0	0	1.209	0	0	0	3.51	0	.1155	0	1.6625	0	0	0	7.3905	0	0	0	0	0	4.3	0	0	0	2.695	0	0	7.7615	0	0	0	0	0	0	0	0	0	0	2.8495	0	0	0	10.5575	0	0	0	0	0	3.8218	0	0	0	0	0	0	0	0	0	0	0	0	0	.2928	2.85	0	0	.4028	0	.0628	.0305	.0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2373	3.4929	0	0	0	0	0
11010	1.404	0	0	0	0	.504	0	0	.9425	2.352	.72	.126	0	18.369	0	0	3.019	0	4.884	0	0	0	0	2.295	0	.3438	0	2.7195	1.35	0	0	0	0	0	.804	0	0	0	0	0	3.6415	3.0627	0	0	0	0	0	0	0	7.9513	0	2.6383	0	0	0	0	0	0	.084	0	0	0	0	0	0	.0575	2.7198	0	0	.0525	1.7955	.092	.0338	0	0	0	.064	0	0	0	0	0	1.3965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6738	0	0	0	0	0	0
11011	.978	0	0	0	0	.056	0	0	2.2	1.5729	0	4.6003	0	3.504	0	0	6.1336	0	1.184	0	3.6	0	0	2.7	0	.5153	0	0	1.35	0	3.0637	0	0	0	0	0	1.02	0	8.575	0	.6875	3.36	0	0	0	0	0	2.074	0	0	0	0	0	.5519	0	0	0	0	0	0	0	.0475	0	0	1.8046	.1125	7.5323	0	0	.09	0	.0375	0	.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5845	3.4989	0	0	0	0	0
11012	.978	0	0	2.688	0	1.3895	0	0	1.1346	.7763	0	2.13	2.0925	5.064	0	0	0	11.622	.096	0	0	1.175	0	0	0	0	0	0	8.6254	0	1.634	0	0	5.46	0	0	0	0	0	0	2.56	2.565	0	3.2602	1.95	5.478	0	0	3.4125	0	0	0	0	0	0	.0682	0	.1005	0	0	0	.291	0	0	0	.4963	0	0	0	.0888	0	.0623	.038	0	0	0	0	0	0	0	0	0	0	.0875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8949	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	4.2237	0	0	.161	7.116	0	0	.4011	0	0	0	3.4	0	0	0	0	0	0	0	0	0	6.704	0	0	0	0	0	9.246	0	0	0	0	0	14.8175	0	0	2.88	0	0	0	4.27	0	0	9.0862	0	0	0	0	0	0	.0458	0	0	0	.384	0	.8428	0	.0925	1.218	0	0	.441	0	0	0	0	0	.0265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3955	0	0	0	0	0	0
11014	1.22	0	0	0	0	1.087	.7312	0	0	3.0816	0	3.195	1.7775	9.5815	0	0	0	0	2.2	0	0	0	0	5.59	0	0	0	2.5812	4.407	0	0	0	0	0	0	0	0	0	2.45	0	2.725	0	0	4.3067	0	0	0	2.208	0	5.5504	1.25	2.3061	0	.7319	0	0	0	.0653	0	0	0	0	.061	0	0	0	3.7083	0	0	.018	0	.0563	0	.0405	0	0	.0453	0	0	.0053	0	0	3.991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	1.079	0	0	0	1.7835	0	0	2.0557	.1102	11.4825	0	0	3.1425	0	0	21.6645	0	0	0	0	0	5.934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0512	0	4.9505	0	0	0	0	0	4.78	0	0	5.7505	3.4627	0	0	1.755	0	0	0	.1418	.085	0	0	0	0	0	.0405	3.4235	0	0	.0708	0	0	0	.1088	0	0	0	0	0	0	0	0	1.463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3735	.0859	0	0	0	0	0
11019	1.508	0	0	7.4885	0	.5948	0	0	0	0	0	2.7825	0	3.519	0	0	0	4.8945	0	0	0	0	0	.7475	0	0	0	0	1.464	0	5.5148	0	0	0	0	0	0	0	0	0	5.559	0	0	0	9.405	0	0	0	23.993	0	0	0	0	0	0	0	0	0	.0892	0	.2205	0	0	0	0	0	5.3623	0	0	.028	3.7482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	.117	.4875	0	1.0523	0	0	0	2.5515	6.7724	0	0	0	1.2675	.896	0	0	0	0	0	0	0	0	0	2.106	6.5434	11.0455	0	0	0	0	0	0	0	8.225	0	0	12.42	0	0	0	0	0	0	1.7063	2.4283	0	8.61	0	0	0	0	0	0	0	0	.2865	.058	0	0	0	0	5.1944	0	0	.321	0	0	0	.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4626	.344	0	0	0	0	0
11023	.254	0	0	0	0	2.5188	0	0	0	0	.2835	6.5702	0	0	0	0	0	11.271	0	0	0	0	0	.8625	0	0	0	0	2.736	0	17.7698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.735	8.0988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2933	0	0	0	0	0	.0578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11024	.254	0	0	0	0	.9405	0	0	0	0	.121	6.4567	9.92	0	0	0	0	7.176	0	0	0	2.256	0	0	0	0	0	0	1.539	0	8.5785	0	0	0	0	0	0	0	0	0	.8918	3.61	0	0	0	0	0	0	0	13.8075	0	0	0	0	0	0	0	0	.2468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11025	.291	0	0	0	0	.4205	0	0	0	1.424	0	4.259	0	0	3.4142	0	0	5.031	0	0	0	0	0	0	0	2.3177	0	0	3.2778	0	0	0	0	0	.5025	0	0	0	0	0	4.0875	2.3166	3.8693	0	0	4.844	0	0	0	0	0	0	0	0	0	0	0	0	.0968	0	0	0	.042	0	0	.2572	0	0	0	.0468	0	.05	0	0	0	0	.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1256	7.56	0	0	0	0	0
11029	.398	0	0	0	.7592	4.3643	.3375	0	.18	0	.0775	3.848	4.8099	5.8857	1.1552	0	3.0685	1.4625	1.732	0	1.4738	0	0	1.806	0	0	0	0	.6	0	3.6765	0	0	0	0	0	7.548	0	0	3.4722	2.1945	1.5203	0	0	0	0	0	0	4.875	0	4.761	0	0	0	0	0	0	.0397	0	0	0	.13	.028	0	0	.2253	2.666	0	0	0	0	0	0	0	0	0	0	0	0	.2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.595	0	0	0	0	0	0
11032	.494	0	0	0	1.6458	1.47	.375	0	.54	0	0	28.0685	0	0	0	0	0	.8775	1.648	0	0	0	0	0	0	0	0	0	.675	0	2.451	0	0	0	0	0	4.08	0	0	4.3863	0	0	2.209	0	0	0	0	0	0	10.6328	1.199	1.6498	0	0	0	0	.005	.0255	0	0	0	0	.064	0	0	.3483	0	0	0	.7027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.194	2.42	0	0	0	0	0
