serial	prewt	an55s1	an55s2	an55s3	an55s4	an55s5	an55s6	an55s7	an55s8	an55s9	an55s10	an55s11	an55s12	an55s13	an55s14	an55s15	an55s16	an55s17	an55s18	an55s19	an55s20	an55s21	an55s22	an55s23	an55s24	an55s25	an55s26	an55s27	an55s28	an55s29	an55s30	an55s31	an55s32	an55s33	an55s34	an55s35	an55s36	an55s37	an55s38	an55s39	an55s40	an55s41	an55s42	an55s43	an55s44	an55s45	an55s46	an55s47	an55s48	an55s49	an55s50	an55s51	an55s52	an55s53	an55s54	an55s55	an55s56	an55s57	an55s58	an55s59	an55s60	an55s61	an55s62	an55s63	an55s64	an55s65	an55s66	an55s67	an55s68	an55s69	an55s70	an55s71	an55s72	an55s73	an55s74	an55s75	an55s76	an55s77	an55s78	an55s79	an55s80	an55s81	an55s82	an55s83	an55s84	an55s85	an55s86	an55s87	an55s88	an55s89	an55s90	an55s91	an55s92	an55s93	an55s94	an55s95	an55s96	an55s97	an55s98	an55s99	an55s100	an55s101	an55s102	an55s103	an55s104	an55s105	an55s106	an55s107
11002	.406	0	0	0	0	.386	0	0	.0646	0	0	.0953	0	.2899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0031	.0201	.0015	0	0	.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	.03	0	.03	.005	0	0	.017	0	0	0	.1615	0	0	0	.074	0	0	0	0	0	.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.195	0	0	0	0	.0329	.0079	0	0	0	0	0
11003	.504	0	0	0	0	.0886	1.3047	0	0	1.0465	.021	.1811	0	.5258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0011	.0043	0	0	0	.0481	0	0	0	0	.0037	.0604	0	0	0	0	0	.0138	0	0	0	0	0	0	.0585	.0295	.058	0	0	.236	0	.0195	0	0	0	0	.0078	.0712	0	.02	0	0	0	.051	0	0	0	0	0	0	0	0	0	0	0	0	.6587	0	0	0	0	.1077	.0045	0	0	0	0	0
11005	.504	.0504	0	0	.0052	.4508	0	0	0	0	.2933	.1501	.4535	.1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0008	0	.0036	.0071	0	0	0	0	0	.0959	0	.0383	0	0	0	0	0	0	.1335	0	.1035	0	0	0	0	.0245	.0135	0	0	.064	0	0	0	0	0	0	0	0	0	.0142	0	0	.025	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0343	0	0	0	0	0	.0057	0	0	0	0	0
11007	.952	0	0	0	0	.758	0	0	0	0	.0759	.184	0	.0857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0007	.0022	0	0	0	0	0	0	0	.119	.0035	0	0	0	0	0	0	0	0	0	0	0	0	.0163	0	0	0	0	0	0	.002	.006	0	0	0	0	.051	0	0	.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4092	0	0	0	0	0	.0017	0	0	0	0	0
11008	1.404	0	0	0	0	.1846	0	0	0	1.17	0	.1677	0	.0209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.007	0	0	0	.0188	0	0	0	0	0	.041	0	0	0	0	0	0	0	0	0	0	0	0	0	.06	.06	0	0	.2685	0	.0628	0	.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0565	0	0	0	0	0	0	0	0	0	0	0	0	.349	.0138	0	0	0	0	0
11010	1.404	0	0	0	0	.0552	0	0	.8002	.4032	.0144	.183	0	.4144	0	0	.0345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0019	.0092	0	0	0	0	0	0	0	.0641	0	.0087	0	0	0	0	0	0	.021	0	0	0	0	0	0	.0288	.0412	0	0	.0525	.0142	.092	0	0	0	0	0	0	0	.0105	0	0	.0179	0	0	0	0	0	.05	0	0	0	0	0	0	0	.4541	0	0	0	0	.0631	0	0	0	0	0	0
11011	.978	0	0	0	0	.0175	0	0	2.09	.6615	0	.105	0	.0864	0	0	.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0014	.0035	0	0	0	0	0	.0017	0	0	0	0	0	.0051	0	0	0	0	0	0	0	.0475	0	0	.0434	.045	.2063	0	0	.03	0	0	0	.1	0	0	0	0	0	.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.6386	0	0	0	0	.1704	.0114	0	0	0	0	0
11012	.978	0	0	.084	0	.3454	0	0	.4185	.5175	0	.0323	.27	.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0015	.038	0	.004	.0094	.074	0	0	.0368	0	0	0	0	0	0	.0228	0	.0335	0	0	0	.103	0	0	0	.1158	0	0	0	.0888	0	.0948	0	0	0	0	0	0	0	.0002	0	0	0	.0525	0	0	0	0	0	0	0	0	0	0	0	0	.2506	0	0	0	0	.0781	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	1.9618	0	0	.0184	.2174	0	0	.0231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0076	0	0	.008	0	0	0	.0035	0	0	.0122	0	0	0	0	0	.0005	.0153	0	0	0	.072	0	.014	0	.0555	.058	0	0	.294	0	0	0	0	0	.0133	0	0	0	.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.7315	0	0	0	0	.1123	0	0	0	0	0	0
11014	1.22	0	0	0	0	.2622	.5558	0	0	1.296	0	.0484	.0383	.2065	0	0	0	0	0	0	0	0	0	0	0	0	0	.0148	0	0	0	0	0	0	0	0	0	0	0	0	.0013	0	0	.0053	0	0	0	.0132	0	.048	.0025	.0238	0	0	0	0	0	.0218	0	0	0	0	.0153	0	0	0	.0791	0	0	.018	0	.0563	0	.054	0	0	0	0	0	.0053	0	0	.0286	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6422	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	.166	0	0	0	1.353	0	0	.9191	.0126	.2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0509	0	0	0	0	0	.004	0	0	.0053	.0371	0	0	.0098	0	0	0	.0473	.034	0	0	0	0	0	.0203	.041	0	0	.0708	0	0	0	.145	0	.0228	0	0	0	.003	0	.0029	.0187	0	0	0	0	0	0	0	0	0	0	0	0	0	2.772	0	0	0	0	.1731	.0177	0	0	0	0	0
11019	1.508	0	0	.1722	0	.1876	0	0	0	0	0	.053	0	.0552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0026	0	0	0	.0935	0	0	0	.2382	0	0	0	0	0	0	0	0	0	.0383	0	.1103	0	0	0	0	0	.0596	0	0	.028	.0153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	.0369	.3705	0	.6343	0	0	0	.405	.1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0184	0	0	0	0	0	0	.0184	.021	0	.0718	0	0	0	0	0	0	0	0	.1432	.058	0	0	0	0	.0645	0	0	.1985	0	0	0	.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.7208	0	0	0	0	.0817	.002	0	0	0	0	0
11023	.254	0	0	0	0	.528	0	0	0	0	.0324	.1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0163	.0801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0709	0	0	0	0	0	0	0	0	0	0	0	0	.0101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4662	0	0	0	0	0	0	0	0	0	0	0
11024	.254	0	0	0	0	.1795	0	0	0	0	.0168	.1602	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0007	.025	0	0	0	0	0	0	0	.0789	0	0	0	0	0	0	0	0	.1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0475	0	0	.0374	0	0	0	0	0	0	0	0	0	0	0	0	0	.9923	0	0	0	0	0	0	0	0	0	0	0
11025	.291	0	0	0	0	.1319	0	0	0	.5054	0	.1789	0	0	.0413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0019	.0054	.0019	0	0	.0084	0	0	0	0	0	0	0	0	0	0	0	0	.0323	0	0	0	.0105	0	0	.1255	0	0	0	.0468	0	0	0	0	0	0	.0788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0268	0	0	0	0	.1407	.0038	0	0	0	0	0
11029	.398	0	0	0	.0111	.3538	.2565	0	.108	0	.1395	.2141	.1035	.2359	0	0	.3443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.001	.0023	0	0	0	0	0	0	.0525	0	.0054	0	0	0	0	0	0	.0133	0	0	0	.02	.007	0	0	.1515	.043	0	0	0	0	0	0	0	0	0	0	0	0	.0065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.5581	0	0	0	0	.0508	0	0	0	0	0	0
11032	.494	0	0	0	.0312	.161	.285	0	.324	0	0	.5305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0047	0	0	0	0	0	0	.106	.0022	.0028	0	0	0	0	.0025	.0085	0	0	0	0	.016	0	0	.0865	0	0	0	.0212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2142	0	0	0	0	.04	.0132	0	0	0	0	0
11033	.494	0	0	0	.0735	.4154	0	0	0	.36	0	0	.0468	.1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0023	.0027	0	0	0	0	0	0	.0236	.0461	.0059	.0431	0	.004	0	0	0	0	.0165	.0135	0	0	.0088	0	0	0	.0806	0	0	.0438	0	.0293	0	.387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.6491	0	0	0	0	0	0	0	0	0	0	0
11035	.494	0	.0997	0	0	.4913	0	0	0	.675	0	.0079	0	.2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0014	0	0	.0053	0	.003	0	0	0	.049	0	.0031	0	0	0	0	0	0	.052	0	0	0	0	0	0	0	.0364	0	0	.0805	0	0	0	.038	0	0	0	0	0	.0068	0	0	0	.0336	0	0	0	0	0	0	0	0	0	0	0	0	.64	0	0	0	0	0	.0437	0	0	0	0	0
