serial	prewt	an34s1	an34s2	an34s3	an34s4	an34s5	an34s6	an34s7	an34s8	an34s9	an34s10	an34s11	an34s12	an34s13	an34s14	an34s15	an34s16	an34s17	an34s18	an34s19	an34s20	an34s21	an34s22	an34s23	an34s24	an34s25	an34s26	an34s27	an34s28	an34s29	an34s30	an34s31	an34s32	an34s33	an34s34	an34s35	an34s36	an34s37	an34s38	an34s39	an34s40	an34s41	an34s42	an34s43	an34s44	an34s45	an34s46	an34s47	an34s48	an34s49	an34s50	an34s51	an34s52	an34s53	an34s54	an34s55	an34s56	an34s57	an34s58	an34s59	an34s60	an34s61	an34s62	an34s63	an34s64	an34s65	an34s66	an34s67	an34s68	an34s69	an34s70	an34s71	an34s72	an34s73	an34s74	an34s75	an34s76	an34s77	an34s78	an34s79	an34s80	an34s81	an34s82	an34s83	an34s84	an34s85	an34s86	an34s87	an34s88	an34s89	an34s90	an34s91	an34s92	an34s93	an34s94	an34s95	an34s96	an34s97	an34s98	an34s99	an34s100	an34s101	an34s102	an34s103	an34s104	an34s105	an34s106	an34s107
11002	.406	0	0	0	0	3.4635	0	0	.544	0	0	.525	0	1.5819	.138	0	0	.831	0	0	.0213	0	0	.5642	0	0	0	0	0	0	.0063	0	0	0	0	0	0	0	0	0	3.538	5.788	.8475	0	0	2.016	0	0	0	0	0	0	0	0	0	0	0	0	0	.135	0	.075	.005	0	0	.187	0	0	0	1.3935	0	.0675	.06	.1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1095	0	0	0	0	0	1.0975	.0866	0	0	0	0	0
11003	.504	0	0	0	0	.7315	4.0577	0	0	3.542	4.1737	.9751	0	2.8972	0	0	0	2.64	0	0	.075	0	0	.2135	0	1.8703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.104	.7801	0	0	0	5.9495	0	0	0	0	1.6608	1.5813	0	0	0	0	0	.1513	0	0	0	0	0	0	.5967	.3688	.87	0	0	.826	0	.039	.0163	0	0	0	.1235	.4872	0	0	0	0	0	.255	0	0	0	0	0	0	0	0	0	0	0	1.198	0	0	0	0	0	1.685	.0375	0	0	0	0	0
11005	.504	.4725	0	0	.0582	3.7213	0	0	0	0	6.7535	.9318	.5035	.9933	0	0	0	0	0	1.2803	.021	3.0855	0	.2592	0	0	0	0	.9776	0	0	0	0	0	0	0	0	0	0	0	.961	1.92	2.5915	4.7785	0	0	0	0	0	.9834	0	2.4289	0	0	0	0	0	0	.93	0	.4485	0	0	0	0	.2695	.126	0	0	.621	0	0	0	0	0	.343	0	0	0	.0095	0	0	.12	0	0	0	0	0	0	0	0	0	0	0	0	.062	0	0	0	0	0	0	.0821	0	0	0	0	0
11007	.952	0	0	0	0	6.186	0	0	0	0	1.8648	1.078	0	.5145	0	0	0	1.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.7475	1.29	0	0	0	0	0	0	0	1.1895	1.5698	0	0	0	0	0	0	0	0	0	0	0	0	.1284	0	0	0	0	0	0	.0338	.006	0	0	0	0	.119	0	0	0	0	0	0	0	.329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0015	0	0	0	0	0
11008	1.404	0	0	0	0	1.469	0	0	0	3.06	0	.1595	0	.1805	0	0	0	1.516	0	0	0	0	0	.7625	0	0	0	.275	0	0	.0095	0	0	0	0	0	0	0	0	0	0	4.448	0	0	0	5.9145	0	0	0	0	0	3.345	0	0	0	0	0	0	0	0	0	0	0	0	0	.421	.27	0	0	.9397	0	.1255	.0915	.0742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0509	0	0	0	0	0	0	.682	0	0	0	0	0	2.538	.2578	1.275	0	0	0	0
11010	1.404	0	0	0	0	.456	0	0	2.7417	.7476	2.844	.174	0	2.5892	0	0	.5221	0	2.7473	0	0	0	0	.425	0	.6563	0	.2775	.475	0	0	0	0	0	.028	0	0	0	0	0	2.0917	1.6544	0	0	0	0	0	0	0	2.6261	0	.9005	0	0	0	0	0	0	.1575	0	0	0	0	0	0	.0862	.275	0	0	.4725	.2363	.184	.135	0	0	0	.192	0	0	0	0	0	.1628	0	0	0	0	0	.045	0	0	0	0	0	0	0	0	0	0	0	0	1.5779	0	0	0	0	0	0
11011	.978	0	0	0	0	.1645	0	0	6.71	.6762	0	.6155	0	.5664	0	0	.7699	0	.666	0	.0375	0	0	.5	0	.5725	0	0	.475	0	.0038	0	0	0	0	0	0	0	0	0	1.32	3.045	0	0	0	0	0	.7735	0	0	0	0	0	4.0724	0	0	0	0	0	0	0	.0712	0	0	.2716	.2925	2.3925	0	0	.24	0	.0375	0	.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7595	.336	0	0	0	0	0
11012	.978	0	0	1.0115	0	3.0858	0	0	1.8941	2.99	0	.18	.1755	.5755	0	0	0	2.384	.054	0	0	.275	0	0	0	0	0	0	1.8027	0	.002	0	0	0	0	0	0	0	0	0	1.74	.9975	0	2.7135	.9469	5.869	0	0	.7525	0	0	0	0	0	0	.0682	0	.3685	0	0	0	.2935	0	0	0	.6563	0	0	0	.7988	0	.1245	.152	0	0	0	0	0	0	0	0	0	0	.2625	.3065	0	0	0	0	.0047	0	0	0	0	0	.124	0	0	0	0	0	1.3778	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	13.2932	0	0	4.347	.7208	0	0	.2184	0	0	0	1.9125	0	0	0	0	0	0	0	0	0	2.0346	0	0	0	0	0	.322	0	0	0	0	0	8.1218	0	0	6.12	0	0	0	1.5925	0	0	4.5477	0	0	0	0	0	.0023	.1678	0	0	0	.18	0	.1106	0	.2035	.87	0	0	1.029	0	0	0	0	0	.0795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1292	0	0	0	0	0	0
11014	1.22	0	0	0	0	2.141	1.7258	0	0	1.3248	0	.27	.2025	1.68	0	0	0	0	1.2375	0	0	0	0	.9913	0	0	0	.1431	1.1085	0	0	0	0	0	0	0	0	0	0	0	1.3875	0	0	3.5845	0	0	0	.7236	0	.496	.775	1.5081	0	.6799	0	0	0	.2393	0	0	0	0	.0153	0	0	0	.7385	0	0	.162	0	.1125	0	.1215	0	0	.1357	0	0	0	0	0	.299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
